user_id,business_id,stars,date,hour_of_day,day_of_week,is_weekend,user_elite,review_length,user_experience,city,category,price_range,alcohol,outdoor_seating
cqoSx4ITtvkYmWaL6gf0YQ,iSJlDpeYlhUYLGpkVwolMA,4.0,2015-04-03 02:01:13,night,4,0,1,long,high,Tampa,Nightlife,1,1,0
_ufG-6QfPQyOg8wrH-6e2Q,3Yogz58lIto-kceF2y-THg,4.0,2015-04-03 04:20:11,night,4,0,1,long,high,Edmonton,Chinese,2,0,0
4wFZgzj4DXB3Mn7Q1WLhXg,ZH-D4qbLggBSvwpF0zXrQQ,3.0,2015-04-03 15:53:59,afternoon,4,0,1,long,high,Boise,Breakfast & Brunch,2,0,0
uUcNCwf86aea7F9AGFBJNQ,Oun4NN-u5yiHIxDqtJnxgA,3.0,2015-04-03 16:02:06,afternoon,4,0,0,medium,high,Philadelphia,Restaurants,1,0,0
uUcNCwf86aea7F9AGFBJNQ,IH_ZeeTh13jQURbh31d1Kw,3.0,2015-04-03 16:05:17,afternoon,4,0,0,medium,high,Philadelphia,Restaurants,1,1,0
spkspIaGx9aj8wsnGOVnqA,-ATiAtTikuGuqvaW2O6tNA,3.0,2015-04-03 16:08:51,afternoon,4,0,1,long,high,Philadelphia,Sandwiches,2,1,1
uUcNCwf86aea7F9AGFBJNQ,INWHqjudS0vDcVKlHyz69A,1.0,2015-04-03 16:17:28,afternoon,4,0,0,medium,high,Drexel Hill,Event Planning & Services,2,0,1
PGx_pmKGlmzK4Y_15IWAUw,jULIPydhMj18KOI5OHTwfA,4.0,2015-04-03 16:41:03,afternoon,4,0,1,long,high,Philadelphia,Tacos,2,1,1
spkspIaGx9aj8wsnGOVnqA,FHNIvNgh3fS7VZQq2Y3dsA,4.0,2015-04-03 16:57:06,afternoon,4,0,1,medium,high,Philadelphia,Asian Fusion,2,1,0
0G-QF457q_0Z_jKqh6xWiA,aiggx_mzALX3kZOGYTPdjg,3.0,2015-04-03 17:12:46,afternoon,4,0,1,long,high,New Orleans,Venues & Event Spaces,3,0,0
wfi0T-xq_P5sKQvwQitlYg,pPFv6CTFK5i8FNj8f3_pVg,4.0,2015-04-03 17:33:02,afternoon,4,0,1,long,high,Edmonton,Restaurants,2,1,0
urGnh8Eockw-wJ1PgzgY-g,XwoXi0M66RU6Gouq-DSDHw,4.0,2015-04-03 18:40:11,afternoon,4,0,1,medium,high,Odessa,Restaurants,1,1,0
qVEOVvc9gB29v7IAWsnA_g,ltBBYdNzkeKdCNPDAsxwAA,3.0,2015-04-03 19:16:22,evening,4,0,0,long,low,Nashville,Cocktail Bars,2,1,0
Bo8l98htNUOzPLcCBM86Bg,GlYN-RJyL_YwxIqsSDo1ag,5.0,2015-04-03 19:46:29,evening,4,0,0,long,high,Tucson,Diners,1,0,0
qVEOVvc9gB29v7IAWsnA_g,1Pxg1AMf0rEn9QF__ZYoWw,2.0,2015-04-03 19:56:13,evening,4,0,0,medium,low,Nashville,Japanese,2,1,0
HxyLRaoH9PS09M6R3rV-EQ,MMRRS6YhVRx_iN5-JhMRYg,3.0,2015-04-03 20:02:48,evening,4,0,1,long,high,Philadelphia,Restaurants,2,1,0
qVEOVvc9gB29v7IAWsnA_g,oQ5CPRt0R3AzFvcjNOqB1w,4.0,2015-04-03 20:38:16,evening,4,0,0,short,low,Nashville,Barbeque,2,1,1
mg_CnvJFP2vu3PaSRzTrxA,eHQ0utxOdNVHVfDD7fYvdg,5.0,2015-04-03 21:38:03,evening,4,0,1,long,high,Mooresville,Restaurants,2,0,0
rTOLj63bMRn9ragmfMzOeA,0hIXH9jMdHov1VrLC8ujUg,5.0,2015-04-04 00:03:32,night,5,1,1,long,high,Tampa,American (Traditional),2,1,1
HVAz1kANuNrX3zqVe4iRPw,Uc6PdjT_MO5bRPQsUUEy5Q,4.0,2015-04-04 02:13:54,night,5,1,1,long,high,Tampa,Restaurants,2,1,1
MR39Vmbfr3StG-Atok3tHA,VRGYwKE_Z77frm5NwLvJhw,3.0,2015-04-04 13:52:06,afternoon,5,1,1,long,high,Nashville,Bars,2,1,0
lU9v6r4bo6nh1i5z4Z-BDg,rKlPSPn0wF5tkCrWZzBnbA,4.0,2015-04-04 18:39:46,afternoon,5,1,1,medium,high,Audubon,Restaurants,2,1,1
zidK7sC6ekLjGndRZeoGKQ,4Hyfm0Ly3yo96RJTVShTIA,3.0,2015-04-04 23:41:33,evening,5,1,0,medium,high,St. Petersburg,American (Traditional),2,1,0
ZCd8JIPT6bovm9-L3ZH1aQ,otQS34_MymijPTdNBoBdCw,5.0,2015-04-05 06:06:09,night,6,1,1,medium,high,Tucson,Restaurants,2,1,1
5QRQJNdt3p6E7FWR9FEX3A,mtHxMNtlbDIkgH6IfzBgMg,4.0,2015-04-05 16:55:26,afternoon,6,1,1,medium,high,Greenwood,Cupcakes,2,0,0
1iokf9rM43YAwxsa8bp1OQ,ymoEdJB5NE56sWw74uyX7A,5.0,2015-04-05 18:19:16,afternoon,6,1,1,long,high,Indianapolis,Sushi Bars,2,1,1
rt3MZtOmwB0hohjILz45DQ,TDKBPcViJQDMrdUm6a9XZA,5.0,2015-04-05 21:21:24,evening,6,1,1,long,high,Reno,Food,2,1,1
dMBzfEZVid6__5D4D5IgBw,u7_3L1NBWgxhBM_B-cmmnA,5.0,2015-04-05 21:39:32,evening,6,1,0,medium,high,Philadelphia,Italian,2,1,1
M9k0BUcjH36YQrBklhg34A,ri7LOsk5W_xGVfxhXFHY5Q,2.0,2015-04-06 00:09:47,night,0,0,0,medium,high,Sparks,Dive Bars,1,1,0
QSNzozwTwY9UU3QNvf-3jA,L-YdO_NODKXXT3bkS0nUpg,4.0,2015-04-06 01:17:06,night,0,0,1,long,high,Saint Pete Beach,American (Traditional),2,1,1
_Wkf2RNDnBuqMOpzSqmZXw,TDKBPcViJQDMrdUm6a9XZA,4.0,2015-04-06 01:51:32,night,0,0,1,long,high,Reno,Food,2,1,1
kkPgJv6KBFN15caG7NYYlg,wqj6JquckEOs1h7rs376kQ,4.0,2015-04-06 02:55:39,night,0,0,1,medium,high,Edmonton,Restaurants,2,0,0
CAy7UDGySy5DzsgCxktpLg,NMtUD873aWrNjljt3VOcFA,1.0,2015-04-06 16:02:43,afternoon,0,0,1,long,high,Philadelphia,American (Traditional),3,1,0
KHDuc3dFLvpNgpu4z0sf-w,FSTmzo0beEVMRMSArcp4fg,5.0,2015-04-07 00:22:02,night,1,0,1,medium,high,Tampa,Mexican,1,1,1
qb93lt68RXCsrmAc9AYJeQ,htO_nlxkEsYHzDrtbiUxew,3.0,2015-04-07 00:41:33,night,1,0,1,medium,high,Philadelphia,Restaurants,1,0,0
ZCd8JIPT6bovm9-L3ZH1aQ,8QJTzIaR5FceGds8HBSIig,5.0,2015-04-07 01:30:41,night,1,0,1,medium,high,Tucson,Nightlife,2,1,1
590n3_2wj7xIPBzw8ogXTg,OHzX-ZD9qyoeoxR8Z0dlIA,5.0,2015-04-07 12:49:54,morning,1,0,1,long,high,Philadelphia,Restaurants,2,1,1
kCBMksMPqNPw2dfWH_deXQ,-gx2zqPkSs-7aGZ01bDb7A,5.0,2015-04-07 14:56:30,afternoon,1,0,1,long,high,Indianapolis,Sports Bars,2,1,1
rvlJ2fOucVo7I3wYJAFYTQ,viVz0HzP-_CbU07HUCquZQ,5.0,2015-04-07 17:37:17,afternoon,1,0,0,long,high,Indianapolis,Vietnamese,1,0,0
StZTVDuFzahNvjl5qu6l7Q,EZuIzN2oAdZt-dkbdwH0pw,4.0,2015-04-07 17:51:11,afternoon,1,0,0,short,high,Boise,Sandwiches,2,1,1
90LRTAl9knIOAN_HwHqcBQ,eaDZlSuVS0EY67Ke6pRP6Q,4.0,2015-04-08 00:04:05,night,2,0,1,long,high,Philadelphia,Malaysian,2,1,0
btzyD8sU1n7dlgHRBECgzw,hn3Rg2JrhQoDJBEhrpuwWg,3.0,2015-04-08 01:51:42,night,2,0,1,long,high,Franklin,Food,2,1,1
gopCgvFzBdM7SuzOHHjaHw,IZmCSGeXLCB-Y2UvJrvr-A,4.0,2015-04-08 18:41:59,afternoon,2,0,1,medium,high,New Orleans,Salad,2,1,0
0HjeAwCrfdbJgOAlP6b9Tw,jULIPydhMj18KOI5OHTwfA,5.0,2015-04-09 20:47:37,evening,3,0,1,long,high,Philadelphia,Tacos,2,1,1
SBjQX8BNQk4KtLVf8W14zQ,CmaMxRtf0NJxOR5r0Pw_mQ,3.0,2015-04-12 04:25:44,night,6,1,1,long,high,Nashville,Barbeque,1,0,1
3MpDvy5gEdsbZh9-p92dHg,dD2p903p8lU0IgXT3OFluA,4.0,2015-04-15 18:56:25,afternoon,2,0,1,long,high,Nashville,Breakfast & Brunch,1,1,1
aLtvIGucNiiC1bIuTLpmqQ,voAosWO5yGhvppHRKm-7mQ,4.0,2015-04-15 19:53:39,evening,2,0,1,medium,high,New Orleans,Breakfast & Brunch,2,1,1
aLtvIGucNiiC1bIuTLpmqQ,gOtY7zJ1rIu6UIHXEvh5sA,4.0,2015-04-15 19:54:33,evening,2,0,1,short,high,New Orleans,Specialty Food,2,1,0
3HmloQl9Hc7CMkGNfbZ37g,eHQ0utxOdNVHVfDD7fYvdg,5.0,2015-04-15 20:26:08,evening,2,0,1,long,high,Mooresville,Restaurants,2,0,0
4_OVSuZ8N8gqyHQjV7W8Bg,RuuGJoMm2Y3wbLbPPHTvqw,2.0,2015-04-15 20:45:18,evening,2,0,1,medium,high,Runnemede,Restaurants,2,1,1
iBRqbcx2UbyWbLW1mGySUQ,3OGzmGqWwsyGLkhnxrA9Pw,5.0,2015-04-15 23:08:01,evening,2,0,1,medium,high,Tampa,Pizza,2,1,0
2EWTK9tYPn-UYC7lzDjpWQ,W3pOGK9qIZJbA6CS0HRNcQ,2.0,2015-04-16 03:11:02,night,3,0,1,medium,high,Indianapolis,Pizza,2,0,0
T__CyGS2hC3fq51vGXv9YA,K_WZrMHAjqZ5DThAw4ZKMQ,1.0,2015-04-16 03:19:33,night,3,0,0,long,high,Indianapolis,Restaurants,1,1,0
KWLxxZKAcdUOBqBLMPW22w,KAk07Tbv0UsoY-s7RYfepg,1.0,2015-04-16 03:50:04,night,3,0,1,long,high,Tucson,Restaurants,2,1,0
IcowqfUjDSmdwtT0vp4pRg,iPqywZdnDd-vuP5i6LUSDA,5.0,2015-04-16 04:23:56,night,3,0,1,medium,high,Franklin,Grocery,2,1,0
5MYa3BbBU359oqcEYwY94w,gEltZpDpY54boc3SaerMtg,4.0,2015-04-16 12:37:09,morning,3,0,1,long,high,Tampa,Caribbean,2,1,0
WcQ01IBbW0ID01EE7bdH4g,k3sED9tpGEOtzhGxvcxTrw,2.0,2015-04-16 20:55:14,evening,3,0,0,long,high,Metairie,Restaurants,1,1,0
gQSMov4ZEXnlyWHNhGi3bA,zSqTndm5Alq9dW1PyzbdTA,4.0,2015-04-16 23:56:25,evening,3,0,1,short,high,New Orleans,Seafood,2,1,1
xkkJz-AEM_ikYbnLVVdpCw,qDkbudGRfmJvf7trQZea4g,2.0,2015-04-17 01:14:30,night,4,0,0,medium,high,Philadelphia,Restaurants,3,1,0
16yfdXvoj6ra0hqFjLu2cQ,P8QLcGZZOPgl9w_3ARBKiQ,3.0,2015-04-17 16:51:09,afternoon,4,0,0,long,high,Philadelphia,Japanese,2,0,0
FVzA-5cUVRYttsv5aFOqQA,X64JH5kXOjWsBCsGxmFSIw,3.0,2015-04-17 22:41:10,evening,4,0,1,medium,high,Old Hickory,Restaurants,1,1,1
ei3O4gS4YaEfQW2vpDdYkA,3CsBRtDT5WOUu8IY0mHhXw,4.0,2015-04-17 23:40:42,evening,4,0,1,medium,high,Philadelphia,Pizza,1,0,1
h_WJ9jf22thDw10b1KL-cg,Yv9KUZ-N3otoKUtToPPxAg,3.0,2015-04-18 02:21:46,night,5,1,1,long,high,Doylestown,Breakfast & Brunch,2,1,1
SYgVIFxAe0XWlcY1PPq_Gw,u-8sFq05DQ6PYCR5HiKZ2w,2.0,2015-04-18 06:50:04,night,5,1,1,long,high,Philadelphia,Pizza,1,0,1
MZ_2Nd3Xe6-51tU13cF5Cw,JgTSG4rIDf20Kgp6U_asng,4.0,2015-04-18 13:52:38,afternoon,5,1,1,long,high,St. Louis,Pizza,2,1,0
dLeQWcavoGKfof59f3Y6uQ,NL-pATcAaXHwxrm7ODwEig,1.0,2015-04-18 16:45:18,afternoon,5,1,1,medium,high,Tampa,American (Traditional),1,1,0
U2cTPixd8mQxM6CHmacHgA,b4DcNSlKBGIoOmX7PLxmWw,4.0,2015-04-18 21:04:03,evening,5,1,1,long,high,Edmonton,Canadian (New),3,1,1
sG9dTFp2WwWbRJVjj5gH2w,89COhCW-cAD5-fTXPfXYTw,2.0,2015-04-19 01:16:22,night,6,1,1,long,high,Maplewood,Donuts,1,0,0
SYgVIFxAe0XWlcY1PPq_Gw,C_EtrXTygRX5RTUOKtO6Dg,2.0,2015-04-19 03:48:25,night,6,1,1,long,high,Philadelphia,Nightlife,2,1,1
wjck5FNNSXKl_RJdw-NW8A,O286wXm4mcznQn_1JieD1g,5.0,2015-04-19 14:03:59,afternoon,6,1,1,medium,high,Philadelphia,Event Planning & Services,3,0,0
amq9RgubtZJK3ASuPCkUrw,2nUzpVFZVyGoD-RVhz-1KA,5.0,2015-04-19 14:53:47,afternoon,6,1,0,short,high,Kirkwood,Burgers,2,1,1
amq9RgubtZJK3ASuPCkUrw,0CeDwvLyRVgr-fq-DHk1sQ,5.0,2015-04-19 15:18:27,afternoon,6,1,0,short,high,St. Louis,American (New),1,1,0
iBRqbcx2UbyWbLW1mGySUQ,APW4-ESYGTIn17mY189Osg,5.0,2015-04-19 20:01:00,evening,6,1,1,long,high,Tampa,Soup,1,1,1
d8FwfuFM9SJA3kU_cIQ3aw,eaDZlSuVS0EY67Ke6pRP6Q,4.0,2015-04-19 22:37:34,evening,6,1,1,medium,high,Philadelphia,Malaysian,2,1,0
JyzLjUFEIW3epNlHI6Oa6Q,KP5OncF2jhT7_J1phHPPww,5.0,2015-04-19 23:51:29,evening,6,1,1,long,high,Tampa,Mexican,2,1,1
v98WXw1EToiuPIxtE0aekQ,9uHEhLKTVXATCt7JSvUsCg,5.0,2015-04-20 00:03:02,night,0,0,1,medium,high,Philadelphia,Local Flavor,1,0,0
kmyO80BMdVGG3kJpr_fymA,w520vYWEpEYBf90rSr9NVA,4.0,2015-04-20 01:23:40,night,0,0,0,medium,high,Nashville,Thai,2,0,1
8bZ9QiMWMpAka36qHh2OSg,i7LerGjkoxNPrlJ1oJpbXw,2.0,2015-04-20 01:38:39,night,0,0,1,long,high,Langhorne,Restaurants,2,1,0
xC0EwX1RMsM99vVVisKLfQ,jULIPydhMj18KOI5OHTwfA,4.0,2015-04-20 02:03:56,night,0,0,1,medium,high,Philadelphia,Tacos,2,1,1
GcdYgbaF75vj7RO6EZhPOQ,4_W5pstoN1166TGjjPOrMg,4.0,2015-04-20 02:18:06,night,0,0,1,long,high,Philadelphia,American (Traditional),2,1,1
CQe3-kNns5HGOxabNXuLbQ,sB45WFgysT617bKWP_WJwA,5.0,2015-04-20 13:31:26,afternoon,0,0,1,medium,high,Saint Louis,Bars,1,0,0
-7XrSrJfHndHc_taEXurTw,WoFttPbJRti49sXBgOeIBQ,4.0,2015-04-20 23:37:05,evening,0,0,1,long,high,Wesley Chapel,Bars,2,1,1
HKIFN7bin1aKtQZ9k9tRlQ,-y5vYOsyL4bSFxeOtQtYbg,2.0,2015-04-21 02:26:16,night,1,0,0,short,high,Tucson,Delis,2,1,1
xYgdYioZpHUxApiddFhCxg,F0AAzMdhv2RyjwHVned5bQ,5.0,2015-04-21 03:02:39,night,1,0,1,long,high,Florissant,American (Traditional),2,1,1
I2XpWCHAom1JRyHXZQrnfg,4JQ0hePJAlBepDzb20_32g,3.0,2015-04-21 06:34:35,night,1,0,1,long,high,Ruskin,Nightlife,2,1,1
tVjZsrpIldh3P-1tHECaug,9gObo5ltOMo6UgsaXaHPWA,3.0,2015-04-22 03:20:26,night,2,0,1,short,high,Philadelphia,American (New),3,1,0
CfX4sTIFFNaRchNswqhVfg,bSJczuohHVko33UT82hnfA,4.0,2015-04-22 16:40:18,afternoon,2,0,1,long,high,New Orleans,Pizza,1,1,1
1iokf9rM43YAwxsa8bp1OQ,jRLskcm_icZIKs81mYC4iQ,4.0,2015-04-22 17:26:46,afternoon,2,0,1,long,high,Indianapolis,Restaurants,2,1,0
mZrbrAAtQ0Xmt_MMUEs6Kg,bSWL0YxfawjS03_g2kgujA,4.0,2015-04-23 16:39:31,afternoon,3,0,1,long,high,Philadelphia,Sandwiches,1,1,1
T__CyGS2hC3fq51vGXv9YA,Gf1EboxqdJ9SPsVJur93Cw,1.0,2015-04-23 20:53:18,evening,3,0,0,long,high,Indianapolis,Fast Food,1,1,0
F7oysaWequH7GB5f_pY2iA,nX2105_S9lUhB5rbhC2n2w,5.0,2015-04-25 19:20:57,evening,5,1,0,medium,high,Saint Louis,Donuts,1,0,0
F76i3Syqc_jTR2m2vXGwuQ,LTtmAHFW3nWLirD--VWAEw,3.0,2015-04-26 08:17:18,morning,6,1,0,long,high,Tucson,Automotive,2,0,0
KHDuc3dFLvpNgpu4z0sf-w,ugSj0rWlWQ57-FuKuieGXA,2.0,2015-04-28 16:16:33,afternoon,1,0,1,long,high,Tampa,Sandwiches,2,1,1
PAc93PtEbYDtytBQ9Dyjug,bN7-A2GlVz2Job3frIPy9w,5.0,2015-04-28 18:20:37,afternoon,1,0,1,long,high,Tucson,Ice Cream & Frozen Yogurt,2,0,0
5kcLlhJPLJL_GLwrAdbZAA,NMtUD873aWrNjljt3VOcFA,4.0,2015-04-28 19:43:37,evening,1,0,1,long,high,Philadelphia,American (Traditional),3,1,0
JQvMNDFsvT_njvRgWUir3A,AY1SyySRyTnBwBdf7qfGxQ,5.0,2015-04-28 21:11:03,evening,1,0,1,medium,high,Philadelphia,Grocery,2,0,0
T__CyGS2hC3fq51vGXv9YA,Gf1EboxqdJ9SPsVJur93Cw,1.0,2015-04-28 22:36:28,evening,1,0,0,long,high,Indianapolis,Fast Food,1,1,0
Unk0vlfw3QrPrslXnXWSSw,EQ-TZ2eeD_E0BHuvoaeG5Q,4.0,2015-04-29 01:27:27,night,2,0,1,long,high,Indianapolis,Beer,2,1,1
dFi7kwnnWwCUV60-u35-gQ,e1jylvnhcMVr1ER8PO4dpA,4.0,2015-04-29 14:11:32,afternoon,2,0,1,long,high,Indianapolis,Barbeque,2,0,1
6PZxoJFHQFfmN5J0eBqeyQ,2er_V-oAd7IbQ5YTY56r7A,5.0,2015-04-29 14:11:34,afternoon,2,0,0,medium,high,Philadelphia,Restaurants,2,1,1
-G7Zkl1wIWBBmD0KRy_sCw,-d8B04ueyxADRutlcHYewQ,4.0,2015-04-29 14:36:49,afternoon,2,0,1,long,high,Doylestown,American (New),2,0,1
AUI-wWC12oaeQja9BiGwRQ,ARgidflSXPHj7uhK-Y7hwA,4.0,2015-04-29 21:28:23,evening,2,0,0,short,high,St Louis,Japanese,2,1,0
LarOkLonzqu5pLzZimS2BA,AdT6vMVYy2uFFfnYbWoAsw,5.0,2015-04-29 23:30:44,evening,2,0,0,medium,high,Hendersonville,Restaurants,2,1,1
LarOkLonzqu5pLzZimS2BA,BxhkoR6cscJwwex8gx31OA,5.0,2015-04-29 23:34:13,evening,2,0,0,medium,high,Madison,Restaurants,2,0,0
tjUSuyGKVCaNzKpP5xYEQQ,jxfAi7UDmtbhyPw7ZsfKVw,5.0,2015-04-30 00:56:36,night,3,0,0,long,high,Media,Desserts,2,0,1
mzXDuhZBPdHfMIk1YXP0mQ,u7_3L1NBWgxhBM_B-cmmnA,4.0,2015-04-30 16:37:51,afternoon,3,0,0,medium,high,Philadelphia,Italian,2,1,1
_kp3hr0ohALINduHTERs9Q,Fok0BLJP0OMxbbl3l6QmZA,5.0,2015-04-30 17:20:48,afternoon,3,0,1,medium,high,Clayton,Restaurants,2,1,0
AaPhPor834YyMwCqOxytdQ,AODksDNj5mH953cyhUG1Qw,5.0,2015-04-30 17:33:20,afternoon,3,0,1,medium,high,Tampa,Laotian,2,1,1
CjwYS6PtNDlrLnHErQAgMQ,8uF-bhJFgT4Tn6DTb27viA,5.0,2015-04-30 20:22:36,evening,3,0,1,long,high,New Orleans,Food,1,1,1
spkspIaGx9aj8wsnGOVnqA,D5V0Fawd6ODVgqCY8xngsw,4.0,2015-04-30 21:34:55,evening,3,0,1,long,high,Philadelphia,Event Planning & Services,3,1,0
K17847uudqPFPIjSPgxs2A,7mpYTDb24SywNMRn3yeakQ,4.0,2015-04-30 22:49:02,evening,3,0,1,long,high,Philadelphia,Event Planning & Services,2,1,1
Kl7RbNm-2OnFWEuWx1ASfg,AEOd0wRdjeLIXb1usSp9hg,3.0,2015-05-01 00:48:49,night,4,0,1,long,high,Tucson,Restaurants,2,1,0
gs0dNGac_01UWK_bXrYilA,Edg22x3CZkIv0GUib2oEFA,5.0,2015-05-01 04:33:05,night,4,0,1,long,high,New Orleans,Pizza,2,1,1
PLOYtrCMUFPHQe2IbYAd5g,3JwRFu53hgEisf_SRBPIew,4.0,2015-05-01 14:57:07,afternoon,4,0,1,long,high,Glassboro,Food,2,0,0
huHPQSQgw4kFakc0Vq7TDA,SSZDGl2J-CEyIzuIbEiYNQ,3.0,2015-05-01 19:56:49,evening,4,0,1,medium,high,Saint Louis,Bars,2,1,0
H2DNqyt2CR5a8Gv3Jisqhg,seouwqRlM9YNNAkZS09FuQ,4.0,2015-05-02 00:46:39,night,5,1,1,long,high,Greenwood,Pizza,1,0,1
gdE08fH1krgdIykCyWUj1A,dSPA4yql9vUwnYRxHiVtHA,5.0,2015-05-02 03:09:39,night,5,1,0,medium,high,Philadelphia,Sushi Bars,2,0,1
JTqQ9C9S2Qc8_aHtO1965g,qjGS_7iaQDpbVhS6W8qkHQ,5.0,2015-05-02 22:21:13,evening,5,1,1,medium,high,Philadelphia,Food,2,0,0
y7pQs16TZ9pZe-ILxuyL3w,qt1o4H9O9lBwqf3K7GGFag,4.0,2015-05-02 22:29:58,evening,5,1,1,medium,high,Clearwater,American (Traditional),2,1,1
vrPBIr1rQxQk3rarehBEig,-Or44IdY51Ukd618kikmtA,5.0,2015-05-02 23:48:40,evening,5,1,0,long,low,Philadelphia,Restaurants,1,1,1
vYMvOTL31e0KbTo9Hd0tjg,xqFB8Vri9BTOGWmsJW9QAQ,4.0,2015-05-03 00:22:12,night,6,1,1,medium,high,Tampa,Grocery,2,0,0
fs5bpfk-2pvq2v8S1De5pQ,P8QLcGZZOPgl9w_3ARBKiQ,5.0,2015-05-03 03:58:38,night,6,1,0,medium,high,Philadelphia,Japanese,2,0,0
9lCb0V9FVtvI9qHuZhJmqw,Z5po0aTuzKKblek5y6Sp8Q,5.0,2015-05-03 04:11:00,night,6,1,1,long,high,Philadelphia,Food,2,0,0
fs5bpfk-2pvq2v8S1De5pQ,6LCZLGa09Qifn6rG7-DNrg,5.0,2015-05-03 05:16:38,night,6,1,0,long,high,Philadelphia,Thai,2,0,0
bIJHF7VwQQ_TqgL0yfgJdA,geUiM_VTRmUz6dViO7E-jg,5.0,2015-05-03 15:13:37,afternoon,6,1,1,long,high,Fishers,Pizza,2,1,1
l3ElIU_Wsz16qnBp690mvA,XahxHmkaFOAwXix2VGRAUQ,5.0,2015-05-03 16:28:03,afternoon,6,1,0,medium,high,Philadelphia,Food Stands,1,0,1
kd7R1mX2soYNrIbK7h5SVA,C-m2goUXTiEVrQBpXsiTLA,3.0,2015-05-03 16:45:53,afternoon,6,1,1,long,high,Edmonton,Dim Sum,2,1,0
bfpdkDQfWjWoJRAsbtfATQ,VZfc50XVwgdCecH4YbGNFg,5.0,2015-05-03 19:41:36,evening,6,1,1,long,high,Tampa,American (New),2,1,1
EAHCCgMFoJxlOPcCPQ91SQ,UCMSWPqzXjd7QHq7v8PJjQ,4.0,2015-05-04 03:45:00,night,0,0,1,long,high,Tucson,Restaurants,2,1,1
27M0B4ENG7sI-Z2gCuqANA,mUIBtlWNPD7sz3rGGWQ1RA,5.0,2015-05-04 04:00:49,night,0,0,1,short,high,Philadelphia,Mediterranean,2,0,1
ikWD8meznb14w9yNie3bwQ,rVhsjZWk_u20TDcvwhbdyQ,4.0,2015-05-04 13:43:29,afternoon,0,0,1,long,high,Indianapolis,Restaurants,1,1,0
mzL0zHFGyd9866OUljq49g,jULIPydhMj18KOI5OHTwfA,4.0,2015-05-04 17:01:19,afternoon,0,0,1,long,high,Philadelphia,Tacos,2,1,1
4_OVSuZ8N8gqyHQjV7W8Bg,RVLF2RaStLkJiQCqBHknDw,5.0,2015-05-04 19:16:05,evening,0,0,1,long,high,Philadelphia,Food,1,0,1
tywhgQd-CMbishWP-v6W2Q,_owHO6DTYU-XVP8jAcgZFw,3.0,2015-05-04 22:19:50,evening,0,0,1,long,high,Nashville,Pizza,2,1,1
DBYhpb5hrAYgQjQaMhNYyQ,rVhsjZWk_u20TDcvwhbdyQ,5.0,2015-05-05 00:30:57,night,1,0,1,medium,high,Indianapolis,Restaurants,1,1,0
KHDuc3dFLvpNgpu4z0sf-w,7EhTT4iEuA7JaaWA-eI3Qw,5.0,2015-05-05 02:19:19,night,1,0,1,long,high,Pinellas Park,Food,1,0,1
4381-bSqHKt_tF5PQH2epQ,uKEabBQrn0gLzvTppOrKIA,5.0,2015-05-05 12:56:29,morning,1,0,1,long,high,Saint Petersburg,Mexican,1,1,1
VQ3J0tYADb5SjCqUiU0StQ,AgGD37HVpQmimj8W17xM2w,3.0,2015-05-05 14:53:04,afternoon,1,0,1,long,high,Aston,Ice Cream & Frozen Yogurt,1,0,1
dEvFqqQImRAaE1dT5wYMJg,U8NTSQowS3pcfs3KbR2jCA,4.0,2015-05-05 18:26:25,afternoon,1,0,1,medium,high,Riverview,Convenience Stores,2,0,0
8jjjhTDBqTsXCok4DvGHGg,Tqt99-TsbRT4bmsXHyA1lA,5.0,2015-05-05 20:58:05,evening,1,0,1,long,high,Edmonton,Restaurants,3,1,1
UYU71DRx-UDAee-eFOFfWw,jULIPydhMj18KOI5OHTwfA,4.0,2015-05-05 21:01:21,evening,1,0,1,long,high,Philadelphia,Tacos,2,1,1
F2btBeGFsXzD5bHbvNV_2g,H3JjbID9Zhukpqr9uupHAA,4.0,2015-05-06 18:14:08,afternoon,2,0,0,medium,high,Nashville,Burgers,2,1,1
aaEr2-3Qaa4jo9rkjiqibA,-nXZLIhPQcYYJiLI3weqGQ,4.0,2015-05-06 19:31:37,evening,2,0,1,long,high,Pennington,Food,2,0,0
Ttn1RtATzZBtWsx6MoPGqQ,6LCZLGa09Qifn6rG7-DNrg,5.0,2015-05-07 18:43:17,afternoon,3,0,1,long,high,Philadelphia,Thai,2,0,0
ikWD8meznb14w9yNie3bwQ,I2Yt74AzSQFfyQqgN7PSEg,4.0,2015-05-12 19:40:03,evening,1,0,1,long,high,Indianapolis,Venues & Event Spaces,2,0,0
ikWD8meznb14w9yNie3bwQ,sr-5EY6bmp4jINhea06MjA,5.0,2015-05-12 19:56:16,evening,1,0,1,long,high,Indianapolis,Restaurants,2,1,1
RBzELkwCOCla8yRrMZDGHQ,9_m_iA3VAqGBJEW5XLc-5w,5.0,2015-05-12 21:06:59,evening,1,0,1,long,high,Indianapolis,Food,2,0,0
oF20BNxcphfedn93Nfwd9w,ZjWjuo7yTUVGdztoSSmuBw,5.0,2015-05-13 01:50:51,night,2,0,1,long,high,Webster Groves,Juice Bars & Smoothies,1,0,0
h_WJ9jf22thDw10b1KL-cg,aOJdNN7IsxR7xy9H_bJuLQ,4.0,2015-05-13 01:52:02,night,2,0,1,long,high,Doylestown,Food,2,0,1
