business_id	hour_of_day	day_of_week	is_weekend	user_elite	review_length	user_experience	city	category	price_range	alcohol	outdoor_seating
kKPJLiHIr9Gd9sYs3GhxDQ	evening	0	0	1	long	high	Saint Petersburg	Nightlife	2	1	1
kLS3Sth5HvO0IjrXCCvXxA	afternoon	1	0	1	medium	high	Philadelphia	Food	1	0	0
kOHcpCZQd4uNp6G2uE8o2A	morning	0	0	1	long	high	Philadelphia	Delis	1	0	0
kPG6r0h73sPgXBei0MyzYg	afternoon	0	0	1	long	high	Edmonton	Restaurants	2	1	0
kQRB8RNwd7cEMcURTS-I7A	evening	6	0	1	long	high	Collingswood	American (Traditional)	2	0	1
kSQNBSWTLlo-SwR6IcpvHA	afternoon	6	0	1	medium	high	Indianapolis	Restaurants	2	1	0
kSRTaNwuHmmcZ32yRCmhJw	afternoon	0	0	1	long	high	Wayne	Restaurants	1	1	0
kV_Q1oqis8Qli8dUoGpTyQ	morning	1	0	1	long	high	Ardmore	Pizza	1	0	0
kYFJQDMHsubrwDfRpEfDTA	afternoon	1	0	1	long	high	New Orleans	Restaurants	1	0	1
kZ3L75t_7EqE9kRS6bpWSA	afternoon	3	0	1	long	high	Reno	Restaurants	2	1	1
kZtl_NJjUnlIQgzFrBhXyQ	afternoon	4	0	0	long	high	Santa Barbara	Restaurants	2	1	0
kbFwcVMsHlNNXGWRZpEYhg	afternoon	0	0	1	medium	high	Aston	Restaurants	1	0	0
kbbh3rkueBubhJa_QQjwpA	afternoon	0	0	1	long	high	King of Prussia	Southern	1	0	0
kd0Sv_ZjnBhbMxs0U4KgQw	afternoon	0	0	1	medium	high	Phoenixville	Latin American	2	1	1
kdJMzQCyG9X07lEgTWWveQ	afternoon	2	0	0	long	high	Nashville	Restaurants	2	1	0
kex3ujGWOUvBX_ms4Etdtw	afternoon	2	0	0	long	high	Paoli	Sandwiches	2	0	0
kfN6roQlTHWvMNlYdq2zgw	afternoon	4	0	1	medium	high	Chalfont	Restaurants	2	0	0
khVgwowtBDRWHp77qDFmqQ	afternoon	3	0	1	medium	high	Boise	Food	2	0	0
ki1ji38VOBVhZJ__Awvf-Q	afternoon	0	0	0	long	high	Bensalem	Restaurants	3	1	0
ki4fAKj4ZN0cgAmw9L8PBg	afternoon	2	0	1	long	high	Zephyrhills	Restaurants	1	0	0
kimOwpoIWzJJx7NHTAj74Q	night	0	0	0	long	high	Philadelphia	Thai	2	0	0
kjhIbW8NKRvXmLDwz7lzhw	night	6	1	1	long	high	Nashville	Nightlife	2	1	0
kkcQYuF3w5iHnHMf0EnRhQ	evening	3	0	1	long	high	Philadelphia	Sandwiches	1	1	0
knA3b_WnHUJAyrIzzL9Lrg	afternoon	4	0	0	medium	high	Tampa	Event Planning & Services	1	0	1
kpK6SmxIiNoGPNhlEGiL4w	afternoon	4	0	0	long	high	Saint Louis	Italian	2	1	1
kpdGKJimp87LPV-mk1lIrg	evening	2	0	1	long	high	Franklin	Desserts	3	0	0
kq5Ghhh14r-eCxlVmlyd8w	afternoon	4	0	1	medium	high	Philadelphia	Restaurants	1	0	1
kqAa2CtPGA-QsZhhbzpzUQ	afternoon	2	0	1	long	high	Nashville	Mediterranean	2	0	1
krIXxF3-vdrnDqtaMv-5zw	afternoon	2	0	0	long	high	Ardmore	Indian	2	0	0
krTHKI0YOpASr4gz2CVWFw	afternoon	2	0	1	long	high	Philadelphia	Restaurants	1	0	0
kwQzVF5GP8DzdyBavvhIaQ	evening	1	0	1	medium	high	Kenner	Seafood Markets	2	1	0
kxX2SOes4o-D3ZQBkiMRfA	evening	6	0	0	long	high	Philadelphia	Halal	2	0	0
kz8OeP88ZYjDBWb0LePJ3A	evening	3	0	1	long	high	Philadelphia	Ice Cream & Frozen Yogurt	1	0	0
l3pO6YTjFUgVoXgm3gfUag	evening	2	0	0	medium	high	Cherry Hill	Restaurants	2	1	0
l4aS1QVy_bGnwUXSJzpbsw	morning	6	1	1	long	high	Sparks	Pizza	2	1	0
l7gFSHojInQCglAVbv2_FQ	evening	2	0	0	long	high	Glassboro	Restaurants	2	0	0
l8uzbLGk9CLjElcWGyBZ0Q	afternoon	1	0	1	medium	high	Edmonton	Food	2	0	1
lB6jIOb1UBATmdfot4KJew	evening	1	0	0	long	high	Saint Louis	Delis	1	0	0
lCBLhf37pnkyZ-1MWNF3ag	evening	5	1	1	long	high	Tampa	Delis	1	1	1
lDodrtH6kNgSCYpxr_E3-A	night	2	0	1	long	high	Metairie	Delis	2	0	1
lEOxwatxwXaCi8lPUTFKRQ	night	2	0	0	long	high	Tucson	Restaurants	1	0	1
lGbI4ub1FaTRh51GqmbXeA	evening	1	0	1	long	high	Reno	Nightlife	2	1	1
lHndmmPiVHzZ9PLz_su8Zw	evening	2	0	1	long	high	Boise	Mexican	1	0	1
lIcpuosu_UVSy-sfWDecoQ	afternoon	2	0	1	long	high	Maryland Heights	Sports Bars	1	1	0
lJXfCo0ME730q0_qvO2l2g	evening	6	1	1	long	high	Plant City	Restaurants	2	1	1
lK1upWouk_UiwJK4HpZYzw	evening	4	0	1	short	high	Tampa	Breakfast & Brunch	1	0	1
lNm6n179opkEEbxLtbiTWw	afternoon	4	0	1	long	high	Newtown	Restaurants	2	0	1
lOP3HxdUTaq0eXhwR_KC-w	evening	2	0	1	long	high	Indianapolis	Chocolatiers & Shops	2	0	0
lPPFfaAxzyj8R3dr9kasbg	night	2	0	1	long	high	Conshohocken	Ice Cream & Frozen Yogurt	1	0	1
lPPYZr1_jx0XeW-xR9WJtw	afternoon	0	0	1	long	high	Edmonton	Bars	2	1	0
lPuL8YgBHLhwaVp8ubMOFw	afternoon	2	0	0	long	high	Blue Bell	Farmers Market	1	0	0
lRbHFOIFuusN2WOR_ypQ_A	afternoon	0	0	1	long	high	Philadelphia	Restaurants	2	0	0
lS1dmSXpAtQqT04eRm9kiA	night	2	0	1	medium	high	Tucson	Restaurants	1	1	1
lTlii3QHEVvsagPGsCtu9w	afternoon	6	0	1	long	high	Exton	Restaurants	2	1	1
lV0k3BnslFRkuWD_kbKd0Q	afternoon	4	0	1	long	high	Indianapolis	American (Traditional)	2	1	1
lXCFcmhoRsyW-mnzzl6fkA	morning	6	1	1	long	high	Tampa	Chicken Wings	2	1	0
lZEYIL95hZsZS0vgaoR2aQ	evening	0	0	1	long	high	Tampa	Sandwiches	2	1	1
laBlOr7v6w7Sf5yxbHhAcA	evening	1	0	1	medium	high	Nashville	Coffee & Tea	2	0	0
laElNpr0C23diPSsx12Nvg	evening	6	1	1	long	high	Tampa	Restaurants	1	1	0
lgu_KwQLd8TX2ewsNIzsjA	evening	4	0	1	medium	high	St Louis	Restaurants	1	0	1
lhsQkb5nhf-Kd5OvgB9MNg	afternoon	4	0	1	medium	high	Tucson	Japanese	2	1	0
lj-E32x9_FA7GmUrBGBEWg	afternoon	6	0	1	long	high	St Louis	Bars	2	1	1
ljxNT9p0y7YMPx0fcNBGig	evening	6	1	1	long	high	Alton	Restaurants	2	1	1
lk9IwjZXqUMqqOhM774DtQ	afternoon	1	0	1	long	high	Nashville	Coffee & Tea	2	1	1
lkeilNhrF0zqee8dZSBamA	afternoon	3	0	1	long	high	Philadelphia	Food	1	0	0
llYsxQ0IuKh0HXULlqu6fw	night	4	0	1	long	high	Tampa	Filipino	2	0	0
lmgCjE_h9VkpJYjsD2Li0A	morning	0	0	1	long	high	Tampa	Fashion	2	0	0
ln2TenkFOODYi7AOX9we1Q	night	1	0	0	long	high	Tampa Bay	Restaurants	2	1	0
lo2VbA7Lwzu3i23pQpmzlw	evening	0	0	1	medium	high	Gloucester Township	Food	1	0	1
lpHSHbP0d2sujYTY5XW-WQ	evening	4	0	1	medium	high	Kenner	Pizza	1	1	0
lpfrjbjIWC0BNZThaSDMLw	afternoon	4	0	0	long	high	Florissant	Thai	2	0	0
lpiURb2ONfF8cHgVjKRGKg	night	2	0	1	long	high	Marana	Latin American	2	0	1
lqBurWf5LxIhUQ0HtXTu_A	afternoon	3	0	0	long	high	Philadelphia	Venues & Event Spaces	2	0	0
ls4-Q1KYVP7L6H4eMTQx4w	afternoon	0	0	1	medium	high	Reno	American (Traditional)	2	1	1
lsGZzXIJbjrWtcFGLAW5sw	night	4	0	1	long	high	Nashville	American (New)	2	1	1
ltBBYdNzkeKdCNPDAsxwAA	evening	4	0	1	long	high	Nashville	Cocktail Bars	2	1	0
luXBhJkuhBAKNCjByulizA	afternoon	4	0	1	medium	high	Indianapolis	Restaurants	2	1	1
lwdkX7KcibM4mDqpDfK7JA	evening	6	1	1	medium	high	Nashville	Caterers	2	1	1
lyFk5UsYV-qWEuv9lJZ06g	afternoon	0	0	1	long	high	Saint Louis	Ice Cream & Frozen Yogurt	1	0	0
m14o43aOPMR5Z8MhDi8wVw	afternoon	5	0	0	long	low	St. Petersburg	Restaurants	2	1	1
m1EGAIfFEN9nG2_bJqnAcQ	afternoon	2	0	1	long	high	Reno	Sushi Bars	2	1	0
m1ohyfs8gcS9X-ZQ3Coj2Q	afternoon	2	0	1	long	high	Philadelphia	Food	1	1	0
m2xX6hXy6xj4rIemZkntMw	afternoon	2	0	1	long	high	Chester Springs	Food	2	0	0
m4lkv5ksqtdXvlIVIftH_A	night	0	0	1	long	high	Philadelphia	Asian Fusion	3	1	0
m6KZGTxRb9_ZyDpB1G6O1Q	afternoon	3	0	1	long	high	Marana	Food	1	1	1
m7uGAvkjyI9iQaLJAmvCNQ	evening	2	0	1	long	high	Wayne	Restaurants	2	1	0
mA1v8uVY5IzQfOyVy7xbTw	night	3	0	1	medium	high	St. Louis	Ice Cream & Frozen Yogurt	1	0	0
mBcvp7NarEQEviJyRiX23Q	afternoon	1	1	1	medium	high	Philadelphia	Coffee & Tea	2	0	1
mCo2uVTTGYrEhRrkQW-CMw	afternoon	5	0	0	long	high	Philadelphia	Taiwanese	2	0	0
mDd3GFkYQKXhTlpm7SHtCQ	afternoon	0	0	0	long	high	Philadelphia	Thai	2	1	0
mDsElkXohOsEOH46cpx_Xw	night	0	0	0	long	low	Metairie	Wine Bars	2	1	1
mFE9V6LPpsDRUQLEBsBRRA	night	4	0	0	long	high	Philadelphia	Restaurants	2	0	0
mGBeGy02okNCY4QgNG5S0A	afternoon	6	1	1	medium	high	Havertown	Food	3	0	0
mGpLYGly9TmJsWiELfHXYg	afternoon	4	0	1	long	high	Smyrna	Cajun/Creole	2	1	1
mGxaM5kUC2GhYkp3Dip52Q	evening	6	1	0	medium	high	Reno	Food	2	0	0
mKZEuPNLVe4yRL0UfxFPTg	afternoon	1	0	1	long	high	Tampa	Modern European	2	1	1
mLNSOU8Ki0Fm09xd6ZKkcA	night	0	0	1	long	high	Tampa	Music Venues	3	1	1
mLUWI7YYwaqTWgmbjOXvKw	afternoon	5	1	1	long	high	Maple Shade Township	Restaurants	2	1	1
mMPvgBgqON8pia_4AgGTUw	evening	0	0	1	long	high	Tampa	Sushi Bars	2	1	0
mO0NXx8gr5wX4yQRQC4wRQ	afternoon	3	0	1	long	high	Saint Petersburg	Breakfast & Brunch	2	1	0
mQvRi0nm84Www71d4qOheQ	night	4	0	1	medium	high	Bryn Mawr	Seafood	2	0	0
mUIBtlWNPD7sz3rGGWQ1RA	afternoon	4	0	1	long	high	Philadelphia	Mediterranean	2	0	1
mXRnfKu9PCP3k3YIcumCJA	evening	0	0	1	medium	high	Jefferson	Food	1	0	0
mY02hIpeZSVCaWObvvyECA	afternoon	5	0	1	long	high	Saint Louis	Restaurants	2	1	1
mbMh8Wa2A5qdl64EqJKy0Q	afternoon	6	1	1	medium	high	Greenwood	Specialty Food	2	0	0
mbglgx3nbRRPKxh0SxDjNQ	afternoon	2	0	1	long	high	Philadelphia	Latin American	1	0	1
mcr1lAEdvGLMJhuPwI3I2A	evening	3	0	0	medium	high	Reno	Food	2	1	0
mg7c4-H5oU3fE-jDSUlfNw	afternoon	1	0	0	long	high	Indianapolis	Salad	2	1	0
mm4gSCCJXuAZFWDkESMjmw	night	3	0	1	long	high	Tampa	Bars	2	1	1
mmBwAe9q062vKWanRfoagQ	afternoon	0	0	1	long	high	Philadelphia	Hotels & Travel	2	0	0
mpVN_c2VeliyNcljZFgUSg	night	6	1	1	medium	high	Holland	Diners	2	0	0
mpVZG520RL-K1YeQi55ZPg	night	2	0	1	long	high	Philadelphia	Burgers	1	1	0
mqXBKsv5O2ETyD27NY1n2g	afternoon	1	0	0	medium	high	Tampa	British	2	1	1
mq_bbdY46DlwI9tj3bEXtA	afternoon	1	0	0	short	high	Gallatin	Burgers	2	0	0
msHYY8zS_8D3_BJitdGdmA	afternoon	0	0	0	medium	high	Saint Louis	Asian Fusion	1	0	1
msVMrDXdAaQZrW43XiMuGg	afternoon	2	0	1	long	high	Mont Clare	Specialty Food	1	0	0
mtGTna-hyFhErb4Zma32IA	evening	3	0	1	long	high	Glenside	Diners	1	0	1
mtHxMNtlbDIkgH6IfzBgMg	afternoon	2	0	1	medium	high	Greenwood	Cupcakes	2	0	0
mtowE4p6gOgyGrHAsMz-rg	night	0	0	1	long	high	Wilmington	Food	1	0	1
mu2yd4Z5n5NLCaLC_KlqLQ	night	1	0	0	medium	high	Nashville	Food Trucks	1	0	1
mvJazJqQvm7CO7kykpDptg	night	0	0	1	long	high	Edmonton	Fast Food	1	1	0
mx1_2BxcIbZ1RKsGG_UPHg	night	3	0	1	medium	high	Dupo	Nightlife	1	1	1
mygIk3l_ShNNB-QbWlrRyg	afternoon	1	0	1	long	high	Belle Chasse	Restaurants	2	1	0
mzZ_WTb2zvyJMBkm84B-WA	evening	0	0	1	long	high	Metairie	Donuts	2	1	0
n01xMNLylzLMUzBpB9lxZQ	night	2	0	0	long	high	Riverview	Restaurants	1	1	0
n1HOCV74TBVZdQdOUgp9xA	afternoon	2	0	0	long	high	Sicklerville	Tex-Mex	1	0	0
n1i7yciuoS2_6_g7ix9jlQ	afternoon	2	0	1	long	high	Greenwood	Sandwiches	2	0	0
n5-1AVcqXiThFojV-eQ_og	night	6	1	1	long	high	Tucson	Food	1	0	1
n5P6-HWN3kFSYBxfVfDxEg	afternoon	1	0	1	long	high	Clearwater Beach	Hotels & Travel	2	1	1
n5jsPRd2flEKEzTmf3Kl3Q	afternoon	1	0	0	medium	high	Saint Louis	Restaurants	2	0	0
nD-cMgRg5gekeB9qbuEkeA	afternoon	2	0	1	long	high	Nashville	Steakhouses	3	1	0
nDD_6elPOfDe0eRk9xVHNQ	night	1	0	1	long	high	Edmonton	Canadian (New)	2	1	1
nFSqTOt1LZSHQQKQsUZiKw	afternoon	0	0	1	long	high	Ridley Park	Diners	1	0	0
nFjk0xVI9fNiVN__5g-m8Q	night	1	0	1	long	high	Saint Petersburg	Ramen	2	1	0
nGFWg8F1dvDW3iasvyOEBg	evening	1	0	0	medium	low	Thorndale	Restaurants	1	0	0
nGYXglmKHgUcovuTHIg6_A	evening	1	0	0	medium	high	New Orleans	Event Planning & Services	2	0	0
nJ4RKwRgkGiD4fE0QAg5mg	afternoon	0	0	0	long	high	West Chester	Barbeque	2	1	1
nMxfEiAANa_FsrCZZVHoEg	afternoon	1	0	1	long	high	Springfield	Shopping	2	0	0
nP4LqTcK1USiw5WnbOjW7A	afternoon	1	0	1	long	high	Philadelphia	Moroccan	1	0	0
nQApvLYqMHEhbihbmPdngQ	evening	1	0	1	medium	high	Blackwood	Food	1	0	0
nRKndeZLQ3eDL10UMwS2rQ	afternoon	1	0	1	medium	high	Saint Louis	Ice Cream & Frozen Yogurt	1	0	0
nTry5c0z1cn4kT4OBiSEAw	afternoon	1	0	0	long	high	Woodbury	Bakeries	3	0	0
nV9XClMRPTDWhak4FTkyyg	evening	0	0	0	long	high	Springfield	Italian	2	1	0
nVI9wI9ujmrutJRMgHKSIg	evening	5	1	0	long	high	Springfield	Mexican	1	0	0
nVfkNZLElDdhqWcnaDPtPQ	night	6	1	1	long	high	Riverview	Burgers	2	1	1
nWyACfz6EBYKRu_MwOdEyA	evening	6	1	0	long	high	Oaks	Thai	2	0	0
nX-8oJQFZGVyLvjDCFAzXw	afternoon	0	0	1	long	high	Mount Laurel	Japanese	2	0	0
nX2105_S9lUhB5rbhC2n2w	evening	5	0	1	medium	high	Saint Louis	Donuts	1	0	0
nYRFGR2C-OOhRvO8rvI4qw	evening	4	0	0	long	high	Broomall	Restaurants	2	0	0
nYuwfmjaYdeJgZU_Q_ugaA	evening	2	0	0	medium	high	Nashville	Vegetarian	2	0	0
n_YT3s1qmiX7RFup7negTQ	evening	1	0	1	medium	high	Franklin	Soup	2	1	1
ncNeXDDNtO1nhwQ0Gm6pfw	afternoon	6	1	1	long	high	Newtown	Farmers Market	2	0	0
ncxN9II-MeXRudUrE3GVsA	evening	6	0	1	long	high	Bridgeport	Restaurants	2	1	0
ndJrd9xvEhtLHNmoGkC2sg	afternoon	0	0	0	long	high	Brentwood	Chicken Wings	2	1	1
ndRRvkUHQ1ruKBjdgP7kcQ	evening	1	0	1	long	high	New Orleans	Restaurants	1	0	0
neL2xrin-uMJl5ABKyPLKA	afternoon	0	0	0	long	low	Reno	Fondue	3	1	0
neWdmzHgbpqSx62jynDd7A	evening	1	0	1	long	high	New Orleans	Seafood	3	1	1
necnuacmR2jYCiEova3s-Q	afternoon	3	0	1	long	high	Blackwood	Restaurants	1	1	0
ngvE1G9IckUO-ljZBFo23w	evening	4	0	1	long	high	Philadelphia	Indian	1	0	0
nk2a2nI1jfln9zLpxEvTnw	afternoon	2	0	1	long	high	Philadelphia	Nightlife	1	1	0
nl_La1sCrZG0xq0HNt4WsQ	afternoon	6	1	1	medium	high	Philadelphia	Restaurants	1	1	0
nnZIsmpIQnuQY5S-MoGyvg	afternoon	3	0	0	long	high	Boise	Vietnamese	1	0	0
npyH-DyEMLhDMIqEedmB-g	night	2	0	1	long	high	Saint Louis	Comic Books	2	0	0
ntk3HonjsNzd2cY9o1RpZA	afternoon	0	0	1	long	high	Franklin	Barbeque	2	1	1
nvb8SFi1-LzaQHEhUnw_7g	afternoon	0	0	1	long	high	Treasure Island	Restaurants	2	1	1
o1TR7rOmAcxiNBLEM3kEqw	afternoon	0	0	1	long	high	Temple Terrace	Restaurants	1	0	0
o1bd3WLl4McflqjDTJTdHQ	afternoon	0	0	0	medium	high	Nashville	Coffee & Tea	2	1	1
o2ETM4XZXENkzuAaYT2GIg	night	4	0	1	long	high	St Louis	Nightlife	2	1	0
o3RGMdSY37_PX1k1vZsXpA	afternoon	1	0	1	medium	high	Clearwater	American (New)	3	1	1
o3ca5qJSorYBJCK-S7bVsw	night	3	0	1	long	high	North Wales	Restaurants	2	0	0
o6jfwLREaGy1mwAEybjOkg	night	6	1	1	medium	high	Tampa	Food	2	1	0
o7cD_sDA-Evj3Oh0zeH9nQ	evening	1	0	0	long	high	Reno	Restaurants	1	0	0
o8JeOB8HTa5HYHg6hfqTHw	evening	2	0	1	long	high	Wilmington	Restaurants	1	0	1
oBhJuukGRqPVvYBfTkhuZA	evening	1	0	1	long	high	Philadelphia	American (New)	2	1	1
oCFcoyGx2VRZ8MHXEsV8tQ	night	6	1	1	medium	high	Brookhaven	Food	2	0	0
oCbJpGl8IkH1WdYa25TDBA	evening	4	0	1	long	high	New Orleans	Burgers	2	1	0
oCtDz1M-m-iYH1cG2o4mtA	afternoon	2	1	1	long	high	New Orleans	Food Trucks	1	0	0
oFT-uwZJdBngbBXONAjbQQ	afternoon	1	0	1	long	high	Indianapolis	Food	2	0	0
oGdbvXKXVCQ8WC_GQePDkQ	evening	5	0	1	long	high	Indianapolis	Cafes	2	1	1
oHAAlU_Yts_avncJK0hJpw	evening	5	1	0	medium	high	Marana	Italian	2	1	0
oJ4ik-4PZe6gexxW-tSmsw	afternoon	0	0	1	long	high	Indianapolis	Nightlife	2	1	1
oJRjeio1OBablDFr--__Xg	night	0	0	1	long	high	Tampa	Food	1	1	0
oLc7k78_YcDMnMCdbC-h1A	night	2	0	1	long	high	New Orleans	American (Traditional)	2	1	1
oQ5CPRt0R3AzFvcjNOqB1w	afternoon	2	0	1	long	high	Nashville	Barbeque	2	1	1
oRZzKWdyMQld6N_y4UWkAg	night	0	0	1	long	high	Tampa	Latin American	2	1	0
oThWInL6gUCt2d98fSIAfA	night	5	0	1	medium	high	Fishers	Restaurants	2	1	1
oVdmgPooxFdR6oZ83ohERw	evening	4	0	1	long	high	Berwyn	Restaurants	1	0	1
oYzq49fG7jokPLQ38bFMOw	afternoon	2	0	1	long	high	Chalfont	Japanese	2	1	0
oaboaRBUgGjbo2kfUIKDLQ	night	3	0	1	long	high	Nashville	Ice Cream & Frozen Yogurt	2	0	0
od6skmfXz9twktEAuJHEmw	afternoon	5	1	1	long	high	Narberth	American (New)	2	0	1
odu3pNmc_aqySj5Yh7lFQw	afternoon	2	0	1	medium	high	Glen Mills	Grocery	2	0	0
ompDR5sUDpoI6gnTldmneQ	afternoon	0	0	1	medium	high	New Orleans	Seafood	2	1	0
onPYxtkOmTIGYJbLCPX9Qg	afternoon	2	0	1	long	high	Cherry Hill	Pizza	2	0	0
opVI-uorLFVxnv0urDKZUw	evening	6	1	1	long	high	Pipersville	Street Vendors	1	1	0
oqP1oQEycpp4J6u5YebRoQ	afternoon	0	0	1	long	high	Tampa	American (Traditional)	2	1	1
oqtsxtnbyAlFiDGAKwUOqQ	night	6	1	1	long	high	Burlington	Diners	2	0	0
orXtmu7JLqVy9LatRd49Sw	night	5	1	1	long	high	New Orleans	Food	2	0	0
osOONoA8wMF5ZpLWUS7VOw	afternoon	3	0	1	long	high	Indianapolis	Breakfast & Brunch	1	0	1
otQS34_MymijPTdNBoBdCw	night	0	0	1	medium	high	Tucson	Restaurants	2	1	1
ovLgaPIMrx7PDZPrEpTMvg	afternoon	5	0	1	long	high	Tampa	Salad	1	0	0
ow_vaAcbxjw-TOdGilc4AQ	afternoon	3	0	1	long	high	Saint Petersburg	Sushi Bars	2	1	0
p184f-Zvf4ToPwLba0VS4A	afternoon	0	0	1	long	high	Bensalem	Chinese	2	0	0
p21PCK17H3WL56KSr4Ykig	evening	2	0	1	medium	high	Tampa	Restaurants	1	1	0
p3Vbzk03kNiI0tr181qamA	afternoon	0	0	1	long	high	Indianapolis	American (New)	2	1	1
p5OEYAsKeMjNKZI-gZiQrg	evening	4	1	0	long	high	Boothwyn	Thai	2	0	0
p7UGlPkE3Gagm9Mq7aHfYg	night	1	0	1	long	high	Saint Louis	Food	1	0	1
pAnGtLoIkTplo2SnnrllTw	afternoon	0	0	0	medium	high	Spring Hill	Delis	1	0	1
pEkkIn1bhyACFb8vwvMxwg	afternoon	1	0	1	long	high	New Orleans	Cajun/Creole	2	1	1
pGwrPSAlwMvEnOsFHqB72Q	afternoon	1	0	1	long	high	New Orleans	Coffee & Tea	1	0	1
pHBwvBG3iZdOfpLNZTkVWQ	afternoon	0	0	0	long	high	Philadelphia	Italian	1	1	0
pIY1UltfmUX--6yrAhg-mQ	evening	6	1	0	short	high	West Chester	Steakhouses	2	0	1
pIYHiRUoUH_lsLmvzDoapw	afternoon	2	0	1	long	high	Haddonfield	Food	2	0	0
pJB63RaQpkTIKBhfTsLQQg	night	6	1	0	long	high	Noblesville	Restaurants	2	0	0
pJZq57-XUXnDU2yo8gmsUg	afternoon	1	0	1	long	high	Reno	Restaurants	2	1	0
pMdU8zqjrmHn2LQvlF9rxA	night	5	1	1	long	high	Saint Louis	Cosmetics & Beauty Supply	2	0	0
pNu5bd9aL3jcJClfdQ86MQ	afternoon	0	0	1	long	high	St Louis	Mediterranean	2	1	1
pP1V9AvK716BMxoHkNVWdw	evening	3	0	0	medium	high	Reno	Food	2	0	0
pP4q0Mym-qt20nRqTKbzhQ	afternoon	5	0	1	medium	high	Philadelphia	Steakhouses	4	1	0
pPFv6CTFK5i8FNj8f3_pVg	night	6	0	0	long	high	Edmonton	Restaurants	2	1	0
pQ0WQwBPdpngQi_HdPYIag	afternoon	6	1	0	medium	high	Abington	Thai	2	0	0
pSmOH4a3HNNpYM82J5ycLA	afternoon	0	0	1	long	high	Nashville	Restaurants	2	1	0
pVHbXwsqLxNzAx9rdwy2EA	afternoon	0	0	1	long	high	Philadelphia	American (Traditional)	3	1	1
pY7BOmdLwh8KxLGMWu_IQQ	evening	6	1	0	medium	high	Sparks	Ice Cream & Frozen Yogurt	2	0	0
paO0ETshl56TNSaEyzm9Cw	afternoon	4	0	1	long	high	Philadelphia	Coffee & Tea	2	0	1
pafrjSu3h0v0N8GR3ghNtQ	night	2	0	1	medium	high	Indianapolis	Cajun/Creole	1	0	1
piUZEndStsWNnRUwOPk8jA	afternoon	3	0	0	long	high	Philadelphia	Chinese	2	1	0
pj2A1tMl-p2ozYHS6FvHJQ	afternoon	2	0	1	medium	high	Indianapolis	Coffee & Tea	1	0	0
pj8Y-5vfbRitnnm2xJFH9w	afternoon	1	0	1	long	high	Philadelphia	Caribbean	2	1	1
pjb3xGA9ccjl49B5ERH46w	afternoon	0	0	1	long	high	Largo	Restaurants	2	1	0
plobBsTtVUODb353xxFT_g	night	0	0	0	long	high	Reno	Sushi Bars	2	1	0
pmuuoDqNZp7518AUd-YmPA	afternoon	6	1	0	medium	high	King of Prussia	Restaurants	1	0	0
pnxL0sjTp4EjL93PvdQe-w	afternoon	0	0	0	medium	high	Jeffersonville	Breakfast & Brunch	1	0	1
ppFCk9aQkM338Rgwpl2F5A	afternoon	5	1	1	long	high	Philadelphia	Restaurants	1	0	0
pqe1pCQx--uybdm6EQ8AqQ	evening	0	0	1	long	high	Wynnewood	American (New)	1	0	1
psD0qpCK-iENFO9c8hmnkw	afternoon	3	0	0	long	high	Claymont	Restaurants	2	1	0
psI9u_iVuWFcchWheFAySA	morning	0	0	0	long	high	Ardmore	Restaurants	2	1	1
pvQqt8VOEZu8lOHbl3hkGw	afternoon	4	0	1	medium	high	Tucson	Food	1	0	1
pvnv9XvTXwYBpfScd29rrQ	afternoon	2	0	1	long	high	Tucson	Caterers	2	1	1
pxITXo8ZoSmCq05eIEN1pw	evening	1	0	1	medium	high	Sparks	Seafood	2	0	0
pym7c6ZFEtmoH16xN2ApBg	night	5	0	1	medium	high	New Orleans	Restaurants	2	1	1
pzhvHwe_3-4JYTC-wXDJpA	afternoon	3	0	0	long	high	Philadelphia	Food Trucks	1	0	0
q18WLK-9HANb7gYGGHIIMw	evening	0	0	1	medium	high	Tucson	Food	1	1	1
q39t6-a47CLf1RTyqu9CYg	afternoon	1	0	1	medium	high	New Orleans	Japanese	2	1	1
q40E5X_HdjeM_Kl1BE7Gtg	evening	1	0	1	long	high	Tampa	Asian Fusion	2	0	0
q4aAaxdN4wmUZoC6sKEwsw	afternoon	0	0	1	long	high	New Orleans	Cocktail Bars	3	1	0
q6661I3CGW0UB740E5Zjfw	evening	3	0	1	short	high	Santa Barbara	Home & Garden	2	1	1
q72up2Av5yNNVPk7vdKg9w	afternoon	0	0	1	medium	high	Carmel	Cafes	2	0	1
qAFVEkIEo7KLLdM4z7h-JA	afternoon	4	0	1	long	high	Saint Louis	Arts & Entertainment	2	0	0
qALmCdmmcRHl7gAXMoY30w	afternoon	2	0	0	medium	high	Largo	Food	2	0	0
qC63cwAI-baLmbEdxbR3FA	afternoon	2	0	1	medium	high	Valrico	Italian	1	1	1
qDkbudGRfmJvf7trQZea4g	afternoon	0	0	1	long	high	Philadelphia	Restaurants	3	1	0
qGeH3eaIgJH5jctfLRT1Xg	night	0	0	1	long	high	Frontenac	Specialty Food	3	1	1
qKswqEe67vJJSW05W7Rx-A	evening	6	1	1	medium	high	Levittown	Thai	1	0	0
qLJAazq2lNFUp0nR_HT2zg	night	0	0	1	medium	high	Land O Lakes	Food	2	0	0
qLrTiIPDlnNX6FYTs29rmg	night	0	0	1	long	high	Tucson	Restaurants	2	1	0
qONvIS94nZhXYm-jccXyuw	night	5	1	1	long	high	Gallatin	Restaurants	1	1	1
