user_id	item_id	rating	hour_of_day	day_of_week	is_weekend	season	time_slot	user_elite	user_experience	city	category	price_range	alcohol	outdoor_seating
59313	2347	5.0	15	3	0	4	0	0	0	370	543	2	2	1
90105	7875	4.0	17	0	0	3	1	0	2	328	81	2	1	0
74642	4155	2.0	1	4	0	1	3	0	2	370	191	1	2	0
26323	9023	2.0	23	5	1	3	3	0	2	391	241	2	0	0
86536	2776	5.0	22	6	1	3	3	1	0	218	57	2	1	1
14891	5218	5.0	23	6	1	1	3	0	2	370	432	2	1	1
82652	2046	4.0	2	0	0	2	3	0	2	502	543	2	2	0
52249	10122	3.0	19	3	0	1	1	1	1	478	377	2	1	1
78697	4628	1.0	14	4	0	4	0	0	0	478	318	4	1	1
87028	8662	5.0	19	1	0	2	1	0	0	370	169	1	2	0
90601	424	5.0	17	5	1	1	1	0	3	357	658	2	0	0
127907	5971	1.0	18	4	0	4	1	0	3	478	304	2	2	0
136131	350	5.0	18	6	1	3	1	0	3	453	241	2	1	1
72175	619	4.0	16	3	0	3	0	0	3	15	346	2	2	1
50298	3854	3.0	6	0	0	4	2	0	2	370	34	1	2	0
77044	8831	4.0	17	3	0	1	1	0	2	72	42	2	2	0
27370	7223	5.0	22	4	0	2	3	0	2	86	543	2	2	1
4417	1405	5.0	18	3	0	3	1	0	0	391	241	3	0	0
115600	9541	1.0	3	6	1	4	3	1	1	391	606	2	0	0
120837	4019	1.0	5	4	0	1	3	0	3	185	322	1	2	0
134054	138	5.0	19	3	0	2	1	0	3	45	483	2	2	0
82585	140	5.0	3	0	0	3	3	0	1	444	496	2	1	1
77324	7257	5.0	0	0	0	3	3	1	0	370	585	2	2	1
119133	6207	1.0	18	5	1	1	1	0	2	370	571	2	2	0
19024	8141	2.0	1	6	1	1	3	0	3	370	543	2	2	0
51780	8173	4.0	21	0	0	3	3	0	2	328	214	3	1	1
78424	1298	4.0	20	1	0	3	1	1	1	328	33	2	1	1
39897	4373	5.0	2	4	0	3	3	0	0	370	568	2	2	0
121702	898	4.0	16	0	0	2	0	1	0	370	543	2	2	0
64451	4543	4.0	18	6	1	4	1	0	0	324	660	3	1	1
99958	450	1.0	0	0	0	3	3	0	3	72	33	2	2	0
123768	6044	3.0	12	0	0	3	0	0	3	530	51	2	1	1
128694	5743	3.0	6	1	0	3	2	0	3	391	432	1	1	1
137053	7892	1.0	4	2	0	1	3	0	2	293	90	2	1	1
68359	6995	4.0	18	3	0	4	1	0	3	502	543	1	2	0
37441	5847	5.0	20	2	0	3	1	0	3	16	543	2	2	1
20507	2899	5.0	9	3	0	1	2	0	0	370	543	2	1	1
54180	10253	1.0	1	0	0	2	3	0	3	391	346	1	2	0
49952	8691	5.0	20	4	0	1	1	0	2	419	543	2	0	0
73736	9494	3.0	19	2	0	3	1	0	2	324	543	2	2	0
140271	4831	1.0	16	0	0	3	0	0	2	478	423	2	1	1
96301	1821	5.0	21	3	0	1	3	0	3	328	241	1	0	1
75944	7724	1.0	21	4	0	3	3	0	3	370	432	2	1	1
19874	1830	4.0	2	1	0	4	3	1	1	218	553	2	1	1
124592	9367	2.0	19	6	1	3	1	0	0	480	631	2	2	0
141470	3969	4.0	14	2	0	2	0	0	3	370	606	2	1	0
31880	6035	5.0	17	2	0	3	1	1	0	414	426	2	2	0
1242	7501	5.0	3	1	0	1	3	0	2	391	543	2	1	0
12640	9662	2.0	18	2	0	4	1	0	2	63	144	2	0	1
91083	6194	5.0	12	5	1	3	0	0	2	230	241	2	2	0
119237	1422	2.0	17	0	0	4	1	1	1	324	666	1	0	0
75153	2759	5.0	0	4	0	4	3	0	0	414	543	2	1	1
29652	1597	3.0	2	1	0	4	3	0	0	324	318	2	2	0
49134	10360	5.0	21	6	1	3	3	0	2	370	51	2	1	0
135882	4744	3.0	22	1	0	1	3	1	1	218	187	2	2	0
7725	9825	5.0	22	6	1	3	3	0	0	414	690	2	1	1
107304	3521	5.0	2	2	0	3	3	0	0	502	678	2	2	0
6227	5847	5.0	19	0	0	2	1	0	2	16	543	2	2	1
94170	6871	5.0	1	3	0	1	3	0	0	328	82	2	2	0
7960	9192	1.0	18	3	0	4	1	0	3	478	43	2	2	0
104193	3243	5.0	12	2	0	3	0	1	1	461	294	2	2	0
121865	9264	4.0	2	0	0	1	3	0	2	324	130	2	1	1
84450	7408	5.0	0	6	1	3	3	0	3	39	241	2	2	0
78746	5689	1.0	19	5	1	4	1	0	3	414	496	2	2	0
90559	779	3.0	16	4	0	1	0	1	1	414	229	2	2	0
340	4543	5.0	19	3	0	4	1	1	1	324	660	3	1	1
19993	832	5.0	23	2	0	2	3	0	0	478	496	2	0	0
129078	10176	3.0	0	4	0	1	3	1	1	328	81	1	1	1
66058	9962	5.0	6	6	1	2	2	1	0	414	377	1	2	0
92181	7157	5.0	20	3	0	4	1	0	2	445	15	2	1	1
87860	8513	5.0	0	5	1	4	3	0	2	478	15	2	1	1
120987	9998	1.0	2	4	0	2	3	0	0	502	48	2	2	0
129482	1493	5.0	21	1	0	2	3	0	2	370	3	2	2	0
136959	10389	1.0	17	0	0	2	1	0	2	370	55	2	2	0
9911	7224	4.0	15	3	0	4	0	0	3	554	624	2	1	0
40120	8252	3.0	18	3	0	4	1	0	2	43	241	2	0	0
80446	6280	3.0	21	3	0	3	3	0	2	328	543	2	1	1
87980	6629	4.0	14	2	0	3	0	1	1	324	257	2	2	0
121160	4559	1.0	15	0	0	3	0	1	1	324	171	1	2	0
76500	10685	5.0	21	6	1	2	3	0	3	495	543	3	1	1
37993	4543	4.0	14	0	0	2	0	0	2	324	660	3	1	1
5878	731	5.0	20	3	0	4	1	0	2	232	90	2	1	1
107879	6028	5.0	1	0	0	3	3	1	1	324	518	2	2	0
61092	9028	5.0	17	3	0	2	1	0	2	419	571	2	2	0
88285	9150	5.0	3	3	0	3	3	0	2	450	571	2	2	0
132787	10066	5.0	22	0	0	3	3	0	2	370	424	2	2	0
131881	9590	5.0	4	0	0	3	3	0	3	370	661	2	2	0
83740	4614	5.0	1	0	0	4	3	0	0	370	543	1	2	0
112851	5351	4.0	1	0	0	4	3	0	0	370	543	3	2	1
99997	2091	5.0	16	0	0	2	0	0	2	370	241	1	2	0
42873	140	4.0	4	1	0	3	3	0	0	444	496	2	1	1
132141	2748	1.0	18	6	1	1	1	0	3	478	191	1	2	1
34540	8964	5.0	13	4	0	4	0	0	3	43	629	2	2	0
84029	6330	1.0	23	0	0	1	3	0	3	218	543	2	2	1
136578	2542	2.0	6	6	1	2	2	0	2	328	624	2	1	1
37049	706	1.0	20	5	1	2	1	0	2	478	318	2	2	0
125175	10238	1.0	1	6	1	3	3	0	0	444	543	2	1	1
99325	10103	4.0	15	0	0	4	0	0	1	328	57	2	1	1
121090	8867	5.0	3	3	0	1	3	0	2	454	51	2	1	1
120878	4907	4.0	2	6	1	3	3	0	2	527	483	2	2	0
41755	5314	1.0	15	6	1	4	0	1	1	370	214	3	2	0
114124	5717	5.0	15	6	1	1	0	0	3	505	401	2	1	0
5662	9975	3.0	18	2	0	2	1	1	0	370	241	1	2	0
120794	2103	4.0	18	0	0	2	1	0	2	326	21	2	2	0
54434	6242	5.0	1	5	1	1	3	0	3	478	496	2	2	1
25475	1978	2.0	22	0	0	1	3	1	2	370	241	3	2	0
138274	2696	4.0	14	2	0	2	0	1	0	370	432	2	1	1
83227	10668	5.0	15	6	1	2	0	0	3	370	241	1	2	1
12527	2162	5.0	18	4	0	3	1	1	0	203	410	2	2	0
33535	7476	4.0	13	1	0	4	0	0	2	370	543	2	2	0
138782	9485	2.0	23	4	0	2	3	0	0	391	241	2	2	0
55797	5280	5.0	2	0	0	1	3	1	1	419	376	2	0	1
42563	11108	2.0	17	6	1	1	1	1	1	568	456	2	2	0
116331	3006	1.0	0	6	1	4	3	0	3	108	346	2	2	1
118634	7199	3.0	3	6	1	4	3	0	0	328	317	3	2	0
79078	6517	1.0	19	2	0	3	1	0	2	37	81	2	2	0
74521	3695	1.0	2	6	1	3	3	0	3	370	401	2	1	1
23253	9976	1.0	19	4	0	1	1	1	0	370	406	3	2	0
34168	4512	4.0	18	5	1	4	1	0	0	370	543	2	1	1
77248	411	3.0	16	6	1	1	0	0	3	328	543	2	1	1
27041	5710	4.0	14	6	1	2	0	0	2	324	432	2	1	1
26995	8547	2.0	6	4	0	4	2	0	2	391	272	2	2	1
127212	1008	1.0	14	5	1	2	0	0	0	309	16	1	2	0
6204	6955	5.0	1	0	0	3	3	1	0	502	496	1	2	0
135840	3558	1.0	23	5	1	3	3	0	2	370	550	1	2	1
116325	863	4.0	2	1	0	2	3	0	3	125	123	2	2	0
15486	5505	4.0	23	3	0	3	3	0	3	72	340	2	2	1
60421	7943	4.0	5	0	0	3	3	0	0	328	587	2	2	0
130844	1821	5.0	20	3	0	3	1	1	1	328	241	1	0	1
20108	3613	1.0	15	1	0	2	0	0	3	502	464	2	2	0
53436	5413	5.0	14	3	0	3	0	0	2	391	241	2	1	1
134808	5326	3.0	13	5	1	1	0	0	0	478	15	1	2	0
37991	1955	3.0	21	5	1	3	3	0	2	43	543	2	0	0
55395	9626	3.0	17	5	1	3	1	0	0	288	496	1	2	0
71008	10264	5.0	13	2	0	2	0	1	0	72	174	2	1	1
108024	336	4.0	3	3	0	4	3	0	0	419	16	2	1	1
25214	5809	4.0	15	4	0	2	0	0	0	324	51	2	1	0
106468	1334	5.0	21	5	1	4	3	0	0	370	325	1	2	0
81268	6254	3.0	20	1	0	1	1	0	2	419	543	2	2	1
72436	7928	5.0	16	2	0	3	0	0	1	370	3	2	2	0
118288	355	5.0	0	6	1	4	3	0	3	275	179	1	2	0
143102	3533	3.0	2	2	0	3	3	0	3	61	543	2	0	1
33369	8722	5.0	0	3	0	4	3	0	3	324	432	2	1	0
122299	4513	5.0	16	1	0	1	0	0	2	370	309	2	2	0
117458	8119	3.0	20	6	1	4	1	0	2	414	543	2	1	1
116184	2627	2.0	0	6	1	2	3	1	0	218	16	3	1	1
106568	8385	5.0	12	3	0	4	0	0	2	370	593	2	2	0
83337	1673	1.0	20	0	0	1	1	0	2	54	543	4	2	0
6805	590	5.0	22	1	0	4	3	0	3	419	416	2	2	0
11597	8726	5.0	3	5	1	3	3	1	1	370	550	1	2	0
10589	6751	5.0	17	2	0	3	1	0	3	414	169	1	0	0
39640	5197	5.0	21	5	1	4	3	0	2	505	123	2	2	0
66271	6374	5.0	20	1	0	3	1	1	1	478	426	2	2	0
73448	1700	1.0	3	1	0	4	3	0	2	414	33	3	1	1
92358	4477	2.0	4	5	1	3	3	0	2	370	543	2	2	1
27513	5831	4.0	21	4	0	4	3	1	0	324	246	1	2	0
51488	6118	2.0	16	3	0	4	0	0	3	370	340	2	1	0
100658	4223	4.0	15	5	1	3	0	0	2	419	130	2	0	1
11996	9665	3.0	21	3	0	1	3	0	2	186	234	2	2	0
73815	4570	3.0	21	4	0	2	3	0	2	328	543	2	1	1
118489	5359	4.0	18	0	0	4	1	1	1	478	241	2	1	0
17238	8184	4.0	22	6	1	2	3	0	2	370	553	2	2	0
91657	3556	5.0	13	1	0	2	0	0	3	502	353	2	2	0
91040	7580	1.0	19	6	1	3	1	0	3	304	543	2	2	0
136658	11087	2.0	12	6	1	1	0	0	2	324	214	2	2	0
32671	9331	1.0	13	6	1	1	0	0	2	218	94	2	2	1
103182	9062	4.0	2	3	0	3	3	0	2	175	179	1	2	1
100649	8356	2.0	0	1	0	1	3	0	3	419	496	2	2	0
179	4002	2.0	19	2	0	1	1	0	2	391	15	2	0	1
29812	9885	4.0	1	1	0	3	3	0	3	370	51	2	1	0
55554	7014	5.0	2	6	1	4	3	0	1	226	553	2	1	1
113602	7168	2.0	20	2	0	2	1	0	2	45	401	1	2	1
118861	1774	5.0	18	3	0	4	1	0	3	419	378	2	2	0
61941	1517	5.0	20	1	0	1	1	0	2	328	16	2	1	1
113574	9023	4.0	15	1	0	3	0	0	3	391	241	2	0	0
113325	7086	5.0	19	0	0	1	1	0	2	502	119	1	0	0
82797	1930	5.0	23	5	1	2	3	1	0	218	364	2	1	1
110977	9554	4.0	17	4	0	2	1	1	1	561	15	1	2	1
67599	11059	2.0	15	6	1	1	0	0	2	324	512	2	2	0
42310	6132	5.0	22	2	0	3	3	1	1	218	318	2	2	0
67113	7672	5.0	2	4	0	2	3	0	2	370	238	2	2	0
25767	4736	4.0	18	4	0	3	1	0	0	370	340	2	1	1
121725	2925	4.0	15	1	0	2	0	1	2	543	55	2	2	0
48382	6691	5.0	1	6	1	2	3	0	3	370	117	2	2	0
42090	2684	5.0	23	2	0	1	3	0	0	370	90	2	2	1
68273	6389	5.0	1	4	0	2	3	0	2	502	496	2	2	0
83516	2896	1.0	19	2	0	3	1	0	3	125	543	2	2	0
73350	336	4.0	6	3	0	1	2	0	3	419	16	2	1	1
104799	4374	4.0	3	5	1	2	3	1	1	324	543	2	1	0
81187	1522	5.0	20	0	0	4	1	0	0	419	81	2	0	1
106677	3898	5.0	14	1	0	3	0	0	3	328	95	1	0	0
87531	3737	4.0	18	5	1	3	1	0	2	324	284	2	2	0
43495	5551	4.0	14	4	0	3	0	1	1	462	565	1	2	1
92733	8549	5.0	21	4	0	3	3	0	3	502	401	1	1	0
79762	2593	1.0	1	1	0	3	3	0	2	370	81	2	1	1
122550	10515	4.0	23	4	0	2	3	0	2	61	432	2	0	1
35464	4680	5.0	1	5	1	4	3	0	2	328	75	2	2	0
88051	5588	4.0	14	0	0	2	0	0	3	502	543	2	1	1
78258	10213	2.0	22	4	0	4	3	0	2	61	16	2	1	1
83456	5280	4.0	19	0	0	3	1	0	2	419	376	2	0	1
73351	7501	5.0	17	3	0	3	1	0	2	391	543	2	1	0
142212	6944	5.0	18	1	0	3	1	1	1	425	223	1	2	0
136429	8146	4.0	1	3	0	4	3	1	1	324	543	2	1	1
46224	4283	4.0	4	4	0	1	3	0	0	324	625	2	0	0
76950	1566	5.0	15	5	1	2	0	0	0	374	543	2	0	0
28357	3268	3.0	13	1	0	2	0	0	2	370	543	2	2	0
10159	3365	5.0	1	6	1	1	3	0	3	324	543	2	1	1
124770	6999	5.0	23	2	0	1	3	0	3	61	51	2	1	1
11094	782	4.0	20	2	0	4	1	1	0	414	51	2	1	1
91900	4714	2.0	19	6	1	3	1	0	3	391	214	2	2	0
106788	2309	4.0	16	4	0	2	0	0	2	45	543	2	2	1
78564	11316	5.0	0	6	1	3	3	1	1	218	324	2	1	0
116539	4238	4.0	0	6	1	2	3	0	0	478	478	1	2	0
91498	11175	5.0	7	4	0	1	2	0	3	218	401	1	2	1
31204	1566	4.0	0	2	0	3	3	0	0	374	543	2	0	0
90296	1659	4.0	14	2	0	3	0	0	2	370	543	2	2	0
135539	8566	2.0	2	3	0	4	3	0	3	328	283	2	2	0
142729	10491	4.0	0	0	0	1	3	1	1	218	241	1	2	0
41555	4109	1.0	4	6	1	2	3	0	2	63	317	2	2	0
114900	1303	5.0	16	6	1	4	0	0	2	478	241	2	2	1
14068	6450	5.0	17	1	0	1	1	1	0	370	690	3	1	0
34454	7950	3.0	3	5	1	2	3	0	1	370	543	2	2	0
40994	5558	5.0	13	0	0	4	0	0	2	502	179	3	1	1
7074	4512	5.0	3	0	0	2	3	1	1	370	543	2	1	1
19350	11317	5.0	19	0	0	2	1	0	3	350	543	2	1	1
14467	9723	5.0	17	2	0	2	1	0	0	37	397	2	2	0
92778	2192	4.0	3	3	0	1	3	0	2	478	94	3	1	1
18807	10264	1.0	20	6	1	2	1	0	3	72	174	2	1	1
41528	8417	5.0	2	6	1	3	3	0	2	414	46	1	2	0
49484	3461	3.0	1	4	0	1	3	0	2	370	241	2	2	1
28335	10305	1.0	12	2	0	4	0	0	2	370	629	2	2	0
1193	11292	4.0	15	4	0	2	0	1	1	218	51	2	1	1
85360	2080	5.0	19	1	0	3	1	0	3	454	341	2	1	0
74276	7972	5.0	3	6	1	4	3	0	2	328	49	2	1	1
83561	1616	1.0	0	6	1	4	3	0	2	125	81	2	0	1
39178	10321	5.0	21	4	0	3	3	1	0	370	241	2	2	0
58846	3247	2.0	14	2	0	4	0	1	1	461	340	2	1	0
111002	181	1.0	5	6	1	3	3	0	3	544	81	1	2	0
48047	2265	4.0	15	2	0	3	0	1	1	370	340	2	1	1
83327	7501	4.0	19	6	1	1	1	0	0	391	543	2	1	0
118131	7593	3.0	1	4	0	2	3	0	0	419	51	2	0	1
111020	1683	4.0	23	2	0	4	3	0	2	277	191	1	2	0
48368	5247	4.0	0	5	1	3	3	0	3	91	241	2	1	1
97578	4041	5.0	5	5	1	1	3	0	2	502	223	1	2	1
122970	1867	4.0	14	0	0	3	0	0	2	324	354	2	0	1
37675	6244	1.0	1	1	0	2	3	0	2	179	43	2	2	0
105714	7065	5.0	0	3	0	4	3	0	2	462	317	2	2	0
104054	1023	1.0	20	5	1	2	1	0	2	370	15	2	1	1
124045	7409	5.0	0	5	1	1	3	0	2	478	51	2	1	1
41768	2856	3.0	1	0	0	1	3	0	2	370	51	2	1	1
143490	2072	5.0	20	4	0	1	1	0	2	415	51	2	1	1
63607	10522	4.0	1	4	0	1	3	0	3	328	432	2	1	1
134904	8468	5.0	22	6	1	1	3	0	3	296	402	2	1	0
130291	8145	5.0	16	5	1	2	0	0	3	193	90	2	2	0
120000	5588	1.0	18	0	0	2	1	1	1	502	543	2	1	1
138766	2732	1.0	15	1	0	3	0	0	0	324	543	2	1	0
27183	1199	5.0	22	4	0	3	3	1	1	551	550	2	0	0
106732	7135	4.0	17	3	0	2	1	0	2	121	496	2	2	0
9756	9532	5.0	17	5	1	2	1	0	3	370	123	2	1	0
95473	4013	3.0	13	3	0	4	0	0	3	324	246	2	2	0
133679	10526	1.0	13	2	0	2	0	0	3	478	41	2	2	0
130034	5654	3.0	15	6	1	1	0	1	1	114	51	2	1	1
120075	6608	2.0	3	6	1	3	3	0	0	411	16	1	2	0
84625	4032	3.0	22	3	0	3	3	1	1	419	432	2	1	1
27269	9406	4.0	21	3	0	2	3	0	2	502	543	2	1	1
28577	542	1.0	21	2	0	1	3	0	3	370	309	2	2	0
2370	3764	5.0	2	1	0	2	3	0	2	328	585	2	1	0
52860	2416	2.0	15	1	0	4	0	1	0	414	543	2	1	1
16885	2470	5.0	21	5	1	3	3	0	3	328	94	2	1	1
127243	832	4.0	3	6	1	4	3	0	2	478	496	2	0	0
60112	7339	3.0	1	0	0	2	3	0	2	289	15	2	1	1
67968	3072	5.0	19	3	0	1	1	0	2	328	264	2	1	0
15759	8468	5.0	17	2	0	2	1	0	3	296	402	2	1	0
94752	7378	5.0	0	0	0	3	3	0	2	441	543	2	2	0
13017	1949	5.0	2	0	0	3	3	0	3	218	241	2	2	0
68437	7580	5.0	19	1	0	1	1	0	2	304	543	2	2	0
94392	9305	4.0	23	4	0	2	3	0	2	278	340	2	0	0
128057	2946	4.0	14	3	0	4	0	0	3	478	401	1	0	1
33240	3877	5.0	5	0	0	1	3	0	2	370	241	2	2	0
77453	9228	5.0	5	1	0	1	3	0	2	502	661	2	2	0
73861	3445	5.0	22	5	1	3	3	0	3	324	43	2	1	1
119089	7187	4.0	23	6	1	2	3	0	2	335	340	2	2	1
4464	9789	4.0	23	2	0	1	3	0	3	370	241	2	2	0
20069	8024	1.0	20	2	0	3	1	0	3	502	334	2	2	0
36715	868	5.0	2	0	0	2	3	0	1	370	241	2	2	1
90477	11182	5.0	0	5	1	3	3	0	3	179	388	2	2	0
98231	691	5.0	1	2	0	3	3	0	0	419	244	1	2	1
37672	1118	4.0	16	5	1	1	0	0	2	424	15	2	1	1
66442	6688	4.0	6	6	1	3	2	0	2	444	114	2	1	0
138299	18	5.0	22	4	0	2	3	0	2	267	43	2	2	0
1236	3745	4.0	4	4	0	1	3	1	0	370	179	1	2	0
12116	8801	4.0	2	2	0	1	3	0	3	282	591	1	1	0
46140	6452	3.0	23	5	1	4	3	1	1	324	543	2	1	0
14375	10408	1.0	4	3	0	2	3	0	2	125	90	2	2	0
70033	4512	4.0	3	4	0	3	3	0	2	370	543	2	1	1
66121	4137	5.0	19	1	0	4	1	0	2	414	322	2	1	0
19818	9732	5.0	22	1	0	1	3	0	3	370	241	2	2	0
13508	2067	5.0	20	5	1	3	1	1	1	478	360	2	2	1
105923	4328	5.0	0	4	0	2	3	0	3	370	402	2	2	0
50430	7598	5.0	22	4	0	4	3	0	0	370	553	2	1	1
13115	10549	5.0	6	1	0	2	2	0	2	267	543	2	1	1
82751	8483	4.0	9	4	0	3	2	0	3	370	317	2	2	0
103927	9834	1.0	2	0	0	2	3	0	3	13	16	2	1	0
4988	9023	2.0	2	5	1	3	3	1	0	391	241	2	0	0
34232	5161	4.0	19	1	0	3	1	0	2	328	666	1	0	0
108781	1039	5.0	23	6	1	4	3	0	2	328	94	2	2	0
53832	4043	1.0	20	2	0	1	1	0	0	561	273	2	0	0
109713	511	5.0	18	0	0	3	1	0	2	453	553	2	1	1
20036	4615	3.0	0	4	0	3	3	1	1	370	222	1	2	0
18744	630	2.0	15	2	0	1	0	0	2	502	255	2	2	0
99780	11292	5.0	22	4	0	3	3	0	3	218	51	2	1	1
24171	784	5.0	7	6	1	3	2	0	2	419	296	2	2	1
61570	11294	5.0	15	5	1	3	0	0	2	277	548	2	1	1
28154	6448	5.0	21	5	1	1	3	0	2	448	543	2	0	0
120093	9387	5.0	18	3	0	3	1	0	2	328	241	2	0	1
69429	2155	3.0	22	6	1	3	3	0	0	554	179	2	0	1
95154	3039	2.0	8	0	0	1	2	1	1	125	171	2	2	0
16491	5588	4.0	2	0	0	3	3	0	3	502	543	2	1	1
78043	9584	5.0	5	2	0	4	3	0	2	328	543	2	1	1
90065	6577	5.0	17	2	0	3	1	0	2	502	294	2	2	0
27883	5923	3.0	3	0	0	3	3	1	0	391	543	2	1	1
28653	7928	5.0	14	3	0	2	0	1	1	370	3	2	2	0
103140	2568	1.0	0	2	0	1	3	0	3	370	571	2	2	0
43619	8173	4.0	18	0	0	4	1	1	1	328	214	3	1	1
51507	217	5.0	5	5	1	1	3	1	1	37	222	2	2	0
12699	9291	3.0	2	5	1	4	3	0	1	370	15	2	1	1
88447	9246	1.0	0	6	1	1	3	0	3	495	543	2	1	1
41589	10292	5.0	15	3	0	4	0	0	2	314	16	2	1	0
123272	166	2.0	1	6	1	3	3	0	3	107	267	2	1	1
977	7347	3.0	18	3	0	4	1	1	1	218	625	1	2	0
93060	10814	4.0	14	1	0	1	0	0	2	414	520	2	1	1
127675	10969	2.0	23	4	0	1	3	0	2	478	401	1	2	1
55756	9153	5.0	3	4	0	4	3	0	2	370	412	1	2	0
106204	3119	3.0	20	1	0	3	1	0	0	370	543	2	2	0
117088	6649	5.0	22	5	1	1	3	0	3	566	690	2	1	0
78252	1821	5.0	23	2	0	2	3	0	2	328	241	1	0	1
30432	2387	5.0	18	0	0	1	1	0	2	266	378	2	2	0
48385	10349	4.0	19	0	0	1	1	1	1	324	354	2	0	0
89393	1459	4.0	14	4	0	4	0	0	1	414	340	2	0	1
52975	3969	3.0	23	0	0	1	3	1	0	370	606	2	1	0
125808	3441	2.0	18	0	0	2	1	0	0	419	625	2	0	0
120991	11215	3.0	17	3	0	1	1	0	2	218	241	2	1	1
23301	9083	4.0	11	3	0	1	2	0	2	23	543	2	1	0
113736	2063	5.0	1	3	0	1	3	0	0	281	95	2	1	1
118630	5351	4.0	15	4	0	2	0	1	0	370	543	3	2	1
3758	1027	4.0	17	5	1	3	1	0	2	370	432	2	1	1
64038	8905	5.0	0	4	0	3	3	0	3	324	129	2	1	0
71131	7258	4.0	4	3	0	2	3	0	2	414	432	2	1	1
118066	8877	2.0	4	2	0	3	3	0	3	478	227	2	2	0
104600	9840	4.0	14	4	0	2	0	1	0	324	241	1	2	1
9581	9270	5.0	19	1	0	2	1	0	2	81	15	3	1	1
89390	2315	1.0	22	2	0	1	3	1	1	478	8	3	1	0
119898	7470	5.0	12	1	0	4	0	0	3	370	241	1	2	0
141515	4543	4.0	16	2	0	4	0	0	0	324	660	3	1	1
93611	6903	4.0	17	5	1	4	1	0	2	143	81	1	2	0
86133	7957	2.0	17	1	0	4	1	0	2	328	401	2	1	1
124858	7409	4.0	15	1	0	2	0	1	1	478	51	2	1	1
27809	3382	5.0	17	5	1	1	1	0	2	37	658	2	0	1
21224	11387	1.0	21	3	0	1	3	0	0	391	51	2	1	1
50718	5362	5.0	17	0	0	3	1	0	2	478	15	2	1	1
71777	7672	5.0	14	6	1	1	0	0	3	370	238	2	2	0
123386	10362	3.0	15	3	0	4	0	0	3	370	496	1	2	1
14889	6751	4.0	19	5	1	3	1	0	1	414	169	1	0	0
85177	5896	5.0	23	5	1	3	3	0	0	89	543	2	2	1
21000	9023	4.0	1	5	1	3	3	0	2	391	241	2	0	0
43385	5351	2.0	5	4	0	4	3	0	2	370	543	3	2	1
27532	10641	5.0	13	3	0	3	0	0	3	370	3	3	1	0
138472	141	5.0	0	5	1	2	3	0	3	419	130	2	2	0
8718	5180	1.0	1	2	0	1	3	0	3	328	95	2	1	1
137372	3	3.0	5	1	0	3	3	1	1	125	241	2	2	0
7716	9211	5.0	22	0	0	3	3	0	3	335	241	1	2	1
112755	9003	5.0	18	0	0	1	1	0	2	370	397	2	2	1
101795	10356	3.0	1	4	0	2	3	1	1	328	241	1	1	1
37853	11073	5.0	22	6	1	3	3	0	3	391	309	2	2	0
91364	939	1.0	1	6	1	4	3	0	2	218	543	2	1	1
77575	9739	4.0	16	0	0	4	0	0	3	81	214	3	2	0
76749	8044	1.0	21	5	1	1	3	0	3	425	548	1	0	1
42204	8457	5.0	18	0	0	4	1	0	2	419	489	2	2	0
44792	5218	4.0	18	3	0	1	1	0	2	370	432	2	1	1
16669	1659	5.0	18	4	0	4	1	0	0	370	543	2	2	0
71284	1958	5.0	13	0	0	1	0	0	3	527	571	2	2	0
82476	955	4.0	20	1	0	2	1	0	2	391	571	2	2	0
109274	9670	1.0	15	6	1	3	0	0	3	81	16	2	1	0
130510	9491	1.0	10	5	1	3	2	0	2	391	51	2	1	1
95555	8989	1.0	19	2	0	3	1	0	3	478	487	2	2	0
6785	4477	4.0	13	0	0	3	0	1	1	370	543	2	2	1
84270	5345	5.0	1	5	1	2	3	0	3	218	658	2	0	1
18779	3107	4.0	4	1	0	2	3	1	1	63	571	3	2	0
130325	7211	5.0	17	0	0	2	1	0	2	218	127	2	0	0
19614	4714	3.0	19	1	0	4	1	0	2	391	214	2	2	0
131124	3072	5.0	4	2	0	4	3	0	3	328	264	2	1	0
107286	2696	2.0	21	3	0	3	3	0	3	370	432	2	1	1
18862	9554	1.0	23	1	0	1	3	0	3	561	15	1	2	1
124937	1343	4.0	3	0	0	3	3	0	0	370	214	2	2	0
124997	8388	5.0	17	3	0	1	1	1	1	328	130	2	2	1
51738	10291	3.0	2	3	0	4	3	0	2	143	571	2	2	0
32176	8181	2.0	20	0	0	3	1	0	3	159	241	2	1	1
64789	10325	1.0	20	4	0	2	1	0	3	61	543	1	2	0
32019	2899	4.0	16	0	0	2	0	1	1	370	543	2	1	1
85288	3672	5.0	4	1	0	3	3	0	2	328	432	2	1	0
12541	8587	5.0	13	5	1	3	0	0	0	303	81	2	2	1
87756	6917	3.0	13	3	0	4	0	0	0	81	543	2	0	1
95447	4614	4.0	18	4	0	1	1	1	1	370	543	1	2	0
88815	1623	3.0	22	5	1	4	3	1	0	37	273	2	2	0
88222	7378	2.0	21	1	0	4	3	0	1	441	543	2	2	0
93821	10410	5.0	20	2	0	1	1	1	1	370	585	2	1	0
71442	73	4.0	18	0	0	2	1	0	2	370	543	2	2	0
72752	8837	5.0	20	1	0	2	1	0	3	5	694	2	2	0
39749	2593	4.0	3	0	0	1	3	0	3	370	81	2	1	1
74688	10905	5.0	18	6	1	3	1	0	3	48	324	2	2	0
