item_id:token	hour_of_day	day_of_week	is_weekend	season	time_slot	user_elite	user_experience	city	category	price_range	alcohol	outdoor_seating
8711	4	4	0	2	1	0	0	37	241	1	2	0
8712	17	1	0	4	1	0	0	341	234	2	2	0
8713	3	0	0	2	3	0	3	218	320	2	2	0
8714	14	1	0	2	0	0	2	357	378	2	2	0
8715	19	2	0	2	1	1	0	37	241	2	2	0
8716	18	0	0	1	3	0	2	30	543	3	1	0
8717	3	4	0	1	3	0	0	565	543	1	2	0
8718	16	1	0	2	0	0	2	495	571	2	2	0
8719	2	0	0	3	3	0	3	370	625	2	2	0
8720	18	0	0	4	1	0	2	324	55	2	2	0
8721	16	6	1	4	0	0	0	174	498	2	2	0
8722	20	0	0	3	3	0	2	324	432	2	1	0
8723	0	2	0	4	0	0	3	414	172	2	2	0
8724	10	3	0	1	3	0	1	36	273	2	2	0
8725	14	2	0	4	0	0	3	317	262	2	2	0
8726	19	2	0	3	3	0	0	370	550	1	2	0
8727	1	1	0	3	3	0	3	414	426	2	2	0
8728	3	0	0	4	3	0	2	412	196	1	2	0
8729	18	5	0	2	1	1	1	370	377	2	2	0
8730	13	2	0	2	0	0	2	217	214	2	2	0
8731	8	5	1	1	0	0	0	502	571	2	2	0
8732	15	5	0	1	3	0	2	478	214	1	2	1
8733	16	0	0	1	0	1	1	328	377	2	2	0
8734	15	2	0	1	1	0	3	330	470	2	2	0
8735	21	3	0	1	3	0	3	22	496	1	2	0
8736	15	6	0	1	3	0	2	414	340	2	1	1
8737	10	1	0	2	0	0	3	159	174	3	2	0
8738	19	1	0	2	1	0	2	425	283	1	2	0
8739	16	0	0	1	0	0	0	370	543	1	2	1
8740	23	2	0	1	3	0	3	324	397	2	2	1
8741	1	2	0	3	3	0	2	7	324	2	2	0
8742	1	0	0	4	3	0	2	370	543	1	2	0
8743	1	5	1	3	3	0	2	450	543	1	2	0
8744	16	0	0	4	0	0	3	551	3	2	2	0
8745	2	6	0	4	3	0	0	532	115	2	2	0
8746	2	2	0	3	0	0	0	502	543	1	2	0
8747	14	0	0	3	0	0	1	414	377	2	2	0
8748	3	2	0	2	3	0	3	478	238	3	2	0
8749	23	1	0	2	3	0	3	328	543	1	2	0
8750	15	2	0	2	0	0	0	551	42	2	2	0
8751	18	0	0	2	1	0	2	226	554	2	1	0
8752	0	6	0	1	3	0	2	370	287	2	2	0
8753	15	1	0	1	0	0	3	218	588	2	2	0
8754	0	1	1	1	0	0	2	392	55	2	2	0
8755	18	1	0	3	3	0	2	370	322	1	2	0
8756	0	6	1	3	3	0	2	200	378	2	2	0
8757	21	0	0	4	3	0	3	197	229	2	2	0
8758	0	0	0	3	3	0	1	502	482	2	2	0
8759	4	0	0	4	3	0	2	459	304	2	2	0
8760	2	0	0	3	3	0	2	53	259	2	1	1
8761	20	2	0	1	0	0	3	370	225	2	2	0
8762	18	5	0	4	3	0	3	502	678	2	2	0
8763	10	4	0	2	0	0	3	370	378	2	2	0
8764	5	5	1	2	0	0	1	201	611	1	2	0
8765	17	0	0	1	3	0	3	72	543	2	2	0
8766	3	4	0	2	0	0	3	125	42	2	2	0
8767	15	0	0	2	0	0	3	478	296	2	2	1
8768	17	5	1	3	1	0	2	330	543	1	2	0
8769	10	1	0	2	3	0	2	444	496	2	0	0
8770	13	6	1	4	0	0	2	527	678	3	2	0
8771	17	2	0	4	3	1	0	125	304	2	2	0
8772	1	1	0	2	0	0	0	429	196	2	2	0
8773	13	6	0	1	3	0	1	478	318	2	1	1
8774	17	3	0	2	1	0	2	169	543	2	2	0
8775	14	0	0	1	0	0	3	37	43	2	2	0
8776	19	0	0	1	3	0	2	267	653	2	2	0
8777	3	1	0	2	3	0	2	125	241	2	2	1
8778	21	3	0	2	3	0	0	40	194	2	2	0
8779	9	0	0	1	2	0	2	81	598	2	1	1
8780	17	1	0	1	3	0	2	414	169	1	2	0
8781	21	5	0	2	3	0	2	296	33	2	2	0
8782	2	1	0	4	3	0	1	502	377	2	2	0
8783	21	5	0	2	3	0	2	478	169	1	2	1
8784	19	2	0	1	1	0	2	511	262	2	2	0
8785	8	2	0	3	1	0	1	324	43	2	2	0
8786	17	1	0	1	3	0	2	296	169	2	2	1
8787	16	0	0	3	0	0	3	478	309	2	2	0
8788	15	3	0	4	0	0	3	426	294	2	2	0
8789	2	5	0	2	3	0	2	502	543	1	2	1
8790	18	1	0	3	0	1	1	414	33	2	2	0
8791	14	4	0	2	3	0	1	45	85	2	2	0
8792	2	0	1	4	3	0	0	478	406	1	2	0
8793	1	3	0	3	3	0	2	218	543	1	2	0
8794	20	0	0	3	3	0	2	391	432	2	1	1
8795	16	0	0	2	0	0	0	414	170	2	2	0
8796	17	0	0	3	1	0	2	146	55	1	2	0
8797	0	1	0	4	3	0	2	72	496	1	2	0
8798	0	3	1	2	3	0	3	218	340	2	0	1
8799	23	4	0	2	3	0	3	37	401	1	2	1
8800	1	6	1	3	3	0	2	370	324	2	2	0
8801	2	2	0	1	0	0	3	282	591	1	1	0
8802	19	0	0	1	1	0	0	218	241	2	2	0
8803	14	6	0	1	0	0	2	378	543	2	1	1
8804	2	3	0	1	3	0	3	522	487	2	2	0
8805	12	0	0	2	0	0	1	296	561	2	2	0
8806	1	4	0	3	3	0	1	478	81	1	2	1
8807	0	6	1	2	0	0	0	370	590	2	2	0
8808	1	0	0	1	3	0	0	478	134	2	1	0
8809	3	4	0	1	3	0	1	334	543	2	2	1
8810	23	5	0	3	3	0	1	218	125	2	2	0
8811	1	0	0	2	3	0	2	391	543	1	0	1
8812	0	0	0	3	3	0	2	93	322	1	2	1
8813	19	4	0	3	1	0	3	125	51	2	1	0
8814	5	1	0	1	2	0	2	461	530	2	2	0
8815	19	0	0	2	3	0	2	391	543	2	2	0
8816	17	2	0	3	0	0	2	36	221	1	2	0
8817	21	0	0	4	3	0	2	391	443	2	2	0
8818	21	0	0	1	3	0	3	72	170	2	2	0
8819	18	5	0	1	1	0	0	370	543	2	2	0
8820	2	2	0	2	3	0	2	416	414	2	2	0
8821	4	5	0	2	3	0	2	502	543	1	1	1
8822	1	6	0	4	3	0	2	481	571	1	2	0
8823	20	3	0	2	1	0	2	419	489	2	2	0
8824	20	1	0	4	3	0	2	419	15	2	0	1
8825	15	3	0	1	0	0	0	136	186	3	2	0
8826	0	1	0	1	3	0	2	188	543	2	2	0
8827	22	0	0	3	3	0	2	139	543	2	2	1
8828	17	6	0	3	3	0	2	218	16	2	0	1
8829	21	3	0	1	3	0	3	153	167	2	2	0
8830	12	4	0	2	0	0	0	212	22	2	2	0
8831	17	3	0	1	1	0	2	72	42	2	2	0
8832	2	5	1	3	3	0	2	463	389	2	2	0
8833	23	3	0	1	3	0	0	125	487	2	2	0
8834	0	1	0	1	3	0	2	478	119	2	0	0
8835	2	0	0	2	3	0	3	179	271	2	2	0
8836	13	0	0	2	0	0	2	293	306	2	2	0
8837	2	1	0	1	1	0	0	5	694	2	2	0
8838	0	2	0	1	3	0	2	125	241	2	2	0
8839	11	5	1	3	2	0	2	450	543	2	2	0
8840	22	4	0	1	3	0	0	478	550	2	0	1
8841	23	2	0	3	3	0	2	478	94	1	0	1
8842	19	1	0	4	1	1	1	391	124	2	2	0
8843	23	1	0	3	3	0	3	218	571	2	2	0
8844	17	0	0	4	1	0	3	43	294	3	2	0
8845	0	6	0	1	0	0	3	370	208	2	2	0
8846	15	3	0	3	0	0	3	324	130	2	2	0
8847	23	6	0	1	3	0	1	478	543	1	1	0
8848	1	6	1	3	3	0	2	146	241	3	1	0
8849	12	0	0	2	0	1	1	89	214	2	2	0
8850	15	0	0	3	3	0	2	324	378	2	2	0
8851	19	3	0	1	3	0	3	350	543	1	2	1
8852	20	0	0	1	1	0	0	125	571	3	2	0
8853	2	0	0	1	3	0	0	370	640	2	2	0
8854	17	2	0	2	3	0	3	293	515	2	2	0
8855	15	1	0	1	0	0	3	125	284	3	2	0
8856	0	6	0	3	1	0	3	370	433	2	1	0
8857	11	0	0	1	0	0	2	370	512	2	2	0
8858	2	1	0	2	1	0	0	412	629	2	2	0
8859	1	2	0	1	3	0	2	444	55	2	2	0
8860	1	0	0	3	3	0	3	426	571	3	2	0
8861	14	3	0	3	0	0	3	478	269	2	2	0
8862	0	2	0	2	3	0	2	61	284	2	2	0
8863	1	6	0	2	3	0	3	218	571	1	2	0
8864	17	4	0	1	1	0	3	454	543	1	2	1
8865	4	1	0	2	3	0	0	502	341	2	1	0
8866	17	0	0	1	1	0	2	478	571	2	2	0
8867	16	6	0	1	3	0	2	454	51	2	1	1
8868	2	0	0	4	3	0	3	108	216	1	2	0
8869	17	4	0	3	1	0	2	478	239	1	2	0
8870	18	0	0	4	1	0	3	370	530	2	2	0
8871	23	3	0	2	3	0	0	2	543	2	1	1
8872	17	6	0	3	1	0	2	324	130	2	0	1
8873	17	4	0	2	1	0	1	324	571	2	2	0
8874	3	5	1	2	2	0	0	549	340	2	2	0
8875	21	3	0	1	3	0	2	370	55	1	2	0
8876	15	2	0	1	0	0	0	370	241	1	2	0
8877	23	2	0	3	3	0	1	478	227	2	2	0
8878	15	1	0	3	0	0	2	478	222	2	2	0
8879	14	3	0	3	0	0	1	324	487	2	2	0
8880	12	0	0	1	3	1	1	478	222	2	2	0
8881	19	2	0	2	1	0	1	478	496	1	2	0
8882	22	1	0	1	3	0	2	479	543	2	0	0
8883	2	5	1	2	3	0	2	227	543	2	2	0
8884	13	6	1	1	0	0	0	224	568	2	2	0
8885	16	0	0	3	0	0	0	177	241	1	2	1
8886	6	0	0	1	2	1	1	324	120	2	2	0
8887	4	3	0	1	3	0	2	557	273	2	2	0
8888	17	2	0	2	3	0	3	226	496	1	2	0
8889	0	0	0	3	3	0	2	339	543	1	2	0
8890	0	5	0	1	3	0	2	153	625	2	2	0
8891	3	0	0	1	2	0	0	278	364	2	2	1
8892	3	0	0	2	3	0	3	502	214	2	2	0
8893	4	5	0	3	3	0	0	419	543	2	1	1
8894	20	1	0	3	1	0	3	370	660	2	2	0
8895	15	2	0	3	0	0	2	61	393	2	2	0
8896	19	3	0	2	1	0	3	226	287	2	2	0
8897	14	0	0	4	0	0	2	137	81	1	2	0
8898	6	5	1	1	2	0	2	37	439	2	2	0
8899	1	1	0	3	0	0	2	101	318	2	2	0
8900	2	4	0	1	1	0	1	391	16	2	1	1
8901	20	0	0	3	3	1	1	324	15	2	0	1
8902	5	6	1	4	3	0	2	159	290	2	2	0
8903	23	1	0	1	3	0	0	81	543	1	2	0
8904	2	2	0	4	3	0	2	103	548	1	2	0
8905	0	6	0	2	3	0	2	324	129	2	1	0
8906	6	5	1	1	2	0	2	114	680	3	2	0
8907	16	1	0	1	0	0	1	502	255	3	2	0
8908	0	5	0	1	3	0	2	218	543	2	1	1
8909	18	0	0	1	1	1	1	125	543	1	2	0
8910	2	0	0	1	3	0	2	72	562	2	2	0
8911	0	1	0	3	3	0	2	419	309	2	2	0
8912	1	1	0	3	3	0	0	310	180	1	2	0
8913	12	2	0	2	0	0	1	72	161	2	2	0
8914	3	0	0	1	1	0	3	370	255	4	2	0
8915	10	0	0	3	0	0	3	37	571	1	2	0
8916	2	5	0	2	3	0	2	324	115	2	2	1
8917	3	3	0	1	3	1	0	324	666	2	2	0
8918	4	1	0	3	3	0	3	461	368	2	2	0
8919	16	5	1	4	0	0	3	37	447	2	2	0
8920	18	0	0	2	1	1	0	414	322	1	2	0
8921	17	4	0	1	1	0	2	502	571	2	2	0
8922	15	2	0	4	0	0	2	357	42	2	2	0
8923	0	5	1	1	3	0	2	7	543	1	2	0
8924	18	2	0	1	1	0	3	324	555	2	2	0
8925	23	3	0	1	3	0	3	89	99	2	2	0
8926	3	5	0	3	3	0	2	463	543	2	1	1
8927	16	2	0	4	0	0	3	370	142	2	2	0
8928	2	2	0	4	3	0	2	391	606	2	0	0
8929	2	0	0	2	0	0	3	432	680	2	2	0
8930	17	2	0	1	1	0	1	370	241	1	2	0
8931	2	0	0	3	1	0	3	43	41	2	2	0
8932	20	5	0	2	1	0	2	416	241	2	2	1
8933	21	4	0	1	3	0	3	74	241	2	2	0
8934	14	0	0	4	0	0	1	370	294	2	2	0
8935	0	5	1	4	3	0	3	336	55	2	2	0
8936	15	0	0	2	0	1	2	370	34	3	1	0
8937	2	0	0	1	3	0	1	328	423	2	2	0
8938	17	4	0	2	1	0	3	502	294	2	2	0
8939	0	6	0	1	3	0	0	278	241	1	2	1
8940	13	4	0	3	0	0	3	315	112	2	2	0
8941	4	2	0	4	3	0	0	179	309	2	2	0
8942	15	2	0	1	3	0	2	527	543	2	1	0
8943	1	2	0	3	3	0	2	328	79	2	2	0
8944	21	1	0	2	3	1	0	53	322	1	2	1
8945	13	2	0	2	0	0	2	521	426	2	2	0
8946	0	3	0	3	1	0	1	461	322	1	2	0
8947	17	0	0	3	1	0	2	370	130	2	2	1
8948	17	4	0	2	1	0	3	416	487	2	2	0
8949	23	5	0	3	3	0	2	370	612	2	2	0
8950	0	5	0	2	3	0	2	370	625	2	2	0
8951	14	2	0	3	0	0	3	370	262	2	2	0
8952	1	0	0	2	3	0	0	116	689	2	2	0
8953	0	2	0	1	3	0	2	370	123	4	2	0
8954	23	1	0	2	3	0	0	72	314	2	2	0
8955	0	2	0	1	3	0	2	296	690	2	1	1
8956	0	3	0	2	1	0	0	370	543	2	2	0
8957	16	2	0	2	0	1	1	125	610	2	2	0
8958	1	2	0	4	3	0	3	200	241	3	2	0
8959	22	5	1	3	3	0	3	551	408	3	2	0
8960	6	1	1	4	0	0	3	125	657	2	2	0
8961	3	1	0	3	0	1	2	218	94	2	2	1
8962	15	3	0	3	3	0	1	436	95	2	1	1
8963	4	3	0	2	1	0	3	391	241	2	2	0
8964	13	4	0	1	0	0	3	43	629	2	2	0
8965	0	5	1	2	1	0	3	296	182	2	1	1
8966	21	6	1	2	3	0	0	414	464	2	2	0
8967	21	2	0	3	3	0	2	414	543	1	2	0
8968	0	4	0	1	3	0	3	218	571	2	2	0
8969	23	4	0	3	3	0	2	342	294	2	2	0
8970	13	0	0	2	0	0	2	414	55	1	2	0
8971	16	0	0	4	0	0	0	81	472	2	2	0
8972	14	5	0	3	1	0	2	478	410	2	2	1
8973	22	1	0	2	3	0	3	412	447	2	2	0
8974	1	3	0	1	0	0	2	214	438	2	2	0
8975	1	1	0	3	0	0	2	370	393	2	2	0
8976	20	4	0	2	1	0	0	370	510	2	2	0
8977	1	6	0	2	3	0	2	478	423	3	1	1
8978	22	4	0	3	3	0	2	276	543	2	1	1
8979	12	2	0	4	0	0	2	218	318	2	2	0
8980	19	6	1	4	1	0	3	156	167	2	2	0
8981	1	0	0	1	3	0	0	478	606	2	1	0
8982	18	6	0	4	3	0	0	107	543	1	0	0
8983	20	1	0	1	0	0	2	370	55	2	2	0
8984	1	1	0	1	3	0	2	227	33	2	2	0
8985	0	6	0	2	3	0	2	370	496	2	2	0
8986	3	2	0	1	3	0	0	350	257	1	2	0
8987	14	6	0	4	3	0	2	416	81	2	0	0
8988	15	2	0	2	1	0	2	149	214	2	2	0
8989	14	3	0	3	1	0	0	478	487	2	2	0
8990	0	4	0	3	3	0	3	478	309	2	2	0
8991	0	1	0	3	3	0	2	521	130	1	2	0
8992	2	6	0	2	3	0	2	54	553	2	2	0
8993	4	0	0	1	3	0	1	159	304	2	2	0
8994	16	3	0	3	0	0	3	0	170	2	2	0
8995	3	0	0	1	1	0	3	218	43	2	2	0
8996	23	4	0	3	3	0	2	328	241	2	2	0
8997	20	0	0	4	3	0	0	37	57	2	2	0
8998	16	3	0	4	1	0	3	529	440	2	2	0
8999	22	3	0	1	3	0	2	159	294	2	2	0
9000	0	3	0	2	3	0	2	30	543	1	2	0
9001	3	0	0	1	3	0	2	530	120	2	2	0
9002	19	0	0	1	1	0	0	108	543	2	2	0
9003	18	6	0	1	3	0	0	370	397	2	2	1
9004	19	0	0	1	1	0	3	502	543	2	2	0
9005	1	6	0	1	3	0	3	478	521	2	2	1
9006	0	5	1	1	3	1	1	416	73	2	2	0
9007	0	3	0	1	0	0	0	125	561	2	2	0
9008	19	2	0	3	1	0	0	34	601	2	2	0
9009	1	6	1	4	3	0	0	502	694	2	2	0
9010	15	2	0	2	3	0	2	222	241	1	2	0
9011	16	1	0	1	3	0	2	414	543	2	0	1
9012	23	5	1	2	3	0	0	396	15	1	2	0
9013	2	0	0	3	3	1	0	218	306	2	2	0
9014	14	3	1	1	0	0	2	419	570	3	2	0
9015	23	3	0	3	3	0	0	95	136	2	2	0
9016	18	6	0	1	1	0	2	478	309	2	2	0
9017	21	2	0	2	3	0	2	478	667	2	2	0
9018	22	4	0	3	3	0	2	370	485	2	2	0
9019	1	0	0	2	3	0	0	391	463	2	2	0
9020	3	0	0	2	1	0	3	309	16	1	2	0
9021	3	2	0	1	3	0	2	185	587	2	2	0
9022	2	0	0	1	3	0	3	370	364	1	2	1
9023	21	0	0	2	3	0	2	391	241	2	0	0
9024	17	2	0	1	3	0	2	45	543	1	2	0
9025	16	0	0	3	0	0	2	82	317	2	2	0
9026	13	3	0	4	0	0	2	37	568	2	2	0
9027	17	4	0	4	1	0	2	416	571	2	2	0
9028	17	3	0	2	1	0	3	419	571	2	2	0
9029	1	2	0	4	3	0	3	218	548	2	0	0
9030	6	3	0	1	2	0	3	218	482	2	2	0
9031	4	1	0	1	1	0	3	328	571	2	2	0
9032	2	1	0	4	0	0	1	450	222	3	2	0
9033	23	0	0	1	3	0	3	551	33	2	2	0
9034	1	3	0	1	3	0	1	403	43	1	2	0
9035	4	2	0	2	3	0	0	37	571	2	2	0
9036	1	4	0	2	3	0	2	218	543	1	2	0
9037	4	3	0	2	3	0	3	328	401	2	1	0
9038	14	5	0	3	0	0	0	478	649	2	2	0
9039	1	0	0	2	1	0	0	328	364	2	1	0
9040	20	1	0	3	1	0	2	502	101	2	2	0
9041	2	1	0	1	3	1	1	478	51	2	1	1
9042	14	0	0	3	3	0	3	370	318	2	2	0
9043	22	6	0	1	3	0	3	310	234	2	2	0
9044	19	2	0	1	1	0	2	218	294	2	2	0
9045	2	5	1	1	1	1	1	328	377	2	2	0
9046	20	2	0	2	1	0	1	502	579	2	2	0
9047	15	5	1	4	0	0	3	524	535	2	2	0
9048	15	0	0	2	0	0	0	478	143	1	2	0
9049	1	6	0	1	3	0	2	209	179	2	2	0
9050	20	3	0	1	3	0	0	370	90	1	1	0
9051	3	1	0	2	3	0	3	1	567	2	2	0
9052	3	1	0	2	3	0	0	391	341	2	0	0
9053	21	3	0	4	3	0	0	243	294	2	2	0
9054	19	5	1	3	1	0	2	30	378	2	2	0
9055	14	0	0	2	0	0	3	339	561	2	2	0
9056	0	1	0	3	0	0	0	478	86	2	1	1
9057	0	0	0	2	3	0	1	164	90	2	2	0
9058	13	5	1	2	0	0	2	153	16	1	2	0
9059	19	0	0	1	1	0	1	414	34	1	2	1
9060	2	4	0	3	1	0	0	63	42	2	2	0
9061	0	2	0	1	3	0	1	300	587	1	2	0
9062	13	2	0	4	0	0	2	175	179	1	2	1
9063	2	2	0	2	1	0	1	185	156	2	2	0
9064	9	2	0	4	2	0	0	230	186	2	2	0
9065	22	5	1	4	3	0	3	502	536	2	2	0
9066	16	0	0	1	3	0	1	551	241	1	2	1
9067	0	3	0	1	3	0	2	502	571	2	2	0
9068	1	5	0	3	3	0	2	324	246	1	2	1
9069	19	0	0	1	1	0	0	370	432	2	1	1
9070	13	6	1	1	0	0	2	30	304	2	2	0
9071	19	0	0	1	1	1	0	125	223	1	2	0
9072	1	2	0	4	3	0	2	502	384	2	2	0
9073	0	2	0	1	3	0	1	125	590	2	2	0
9074	1	4	0	2	3	0	3	494	318	1	2	0
9075	2	2	0	2	0	0	1	72	694	2	2	0
9076	1	3	0	2	3	0	1	115	432	1	1	1
9077	18	4	0	1	1	0	3	463	675	2	2	0
9078	22	1	0	2	3	0	2	391	42	2	2	0
9079	15	3	0	1	0	0	3	478	239	2	2	0
9080	22	6	0	1	3	0	3	43	55	2	2	0
9081	0	3	0	4	3	1	1	488	3	2	2	0
9082	2	0	0	1	3	1	1	125	51	1	1	0
9083	22	6	0	1	3	0	2	23	543	2	1	0
9084	3	5	1	1	3	0	2	159	33	2	2	0
9085	1	2	0	1	2	0	2	478	426	1	2	0
9086	3	0	0	1	3	0	3	391	634	2	2	0
9087	5	1	0	1	3	1	0	296	191	2	1	0
9088	0	0	0	4	3	0	3	34	142	2	2	0
9089	1	2	0	4	3	0	2	252	550	1	2	0
9090	2	0	0	1	3	0	1	125	106	2	2	0
9091	1	6	0	1	3	0	2	370	214	2	1	0
9092	1	5	0	2	3	0	0	72	55	2	2	0
9093	16	2	0	3	0	0	2	398	543	1	0	0
9094	0	0	0	4	1	1	0	370	357	2	2	0
9095	3	2	0	2	3	0	2	432	624	1	2	0
9096	2	2	0	1	3	0	3	293	262	2	2	0
9097	0	2	0	2	3	0	2	185	550	2	2	0
9098	18	1	0	3	1	0	2	328	43	2	2	0
9099	20	2	0	1	1	0	0	324	43	2	2	0
9100	0	6	1	1	3	0	3	445	543	1	2	0
9101	1	5	1	1	3	0	3	391	650	2	2	0
9102	3	3	0	1	1	0	2	370	147	2	2	0
9103	17	0	0	2	1	0	2	370	214	2	2	0
9104	6	1	0	4	2	0	2	246	638	2	2	0
9105	0	2	0	3	3	0	3	502	241	1	2	1
9106	13	3	1	2	0	0	0	384	43	2	2	0
9107	17	2	0	2	3	0	2	82	318	2	1	1
9108	17	0	0	4	1	0	0	414	543	2	2	0
9109	15	3	0	1	0	0	2	327	344	3	2	0
9110	3	0	0	1	3	0	2	218	283	2	2	0
9111	1	2	0	1	3	0	0	419	543	1	2	0
9112	16	0	0	1	0	0	2	301	288	2	2	0
9113	3	0	0	2	2	0	2	478	58	2	2	0
9114	4	4	0	2	3	0	2	391	277	4	2	0
9115	3	2	0	4	3	0	3	384	543	1	2	0
9116	18	3	0	2	1	0	1	125	174	1	2	0
9117	20	2	0	3	1	0	2	218	147	1	2	0
9118	1	0	0	2	1	0	2	370	241	1	2	0
9119	0	5	0	1	3	0	2	218	85	2	2	0
9120	6	4	0	4	2	0	0	478	43	2	2	0
9121	13	4	0	3	0	0	2	370	15	2	2	0
9122	18	5	1	2	1	0	0	391	12	2	2	0
9123	2	6	0	4	1	0	2	81	55	2	2	0
9124	14	2	0	4	0	0	2	107	435	2	2	0
9125	2	2	0	2	3	0	1	324	598	3	1	0
9126	16	0	0	3	0	0	2	117	55	2	2	0
9127	22	0	0	2	3	1	1	125	97	2	1	1
9128	1	1	0	3	3	0	3	357	530	2	2	0
9129	17	4	0	4	1	0	2	419	487	2	2	0
9130	3	2	0	2	3	0	2	391	388	2	2	0
9131	1	2	0	1	3	0	3	391	55	2	2	0
9132	1	2	0	1	0	0	3	107	263	2	2	0
9133	14	0	0	2	3	0	3	394	179	1	2	0
9134	1	2	0	3	0	0	0	414	366	2	2	0
9135	22	0	0	2	3	0	2	416	529	2	1	0
9136	1	1	0	3	3	0	0	289	606	1	2	0
9137	2	1	0	3	3	0	2	486	543	1	2	0
9138	15	3	0	2	0	0	2	218	482	2	2	0
9139	19	0	0	1	3	0	0	328	214	2	2	0
9140	22	2	0	1	3	0	2	391	124	2	2	0
9141	21	3	0	4	3	0	0	324	142	2	2	0
9142	23	6	1	1	3	0	0	448	15	2	2	0
9143	20	0	0	3	1	1	0	218	42	2	2	0
9144	2	4	0	2	0	0	2	114	591	2	1	0
9145	10	0	0	2	0	0	0	218	42	2	2	0
9146	22	0	0	3	3	0	2	532	49	2	1	1
9147	20	2	0	1	0	1	0	81	467	2	2	0
9148	16	3	0	2	0	0	0	218	543	1	2	0
9149	19	5	0	1	0	0	2	328	123	1	2	0
9150	15	1	0	2	0	0	0	450	571	2	2	0
9151	19	0	0	3	1	0	3	502	571	3	2	0
9152	2	1	0	4	3	0	2	444	55	2	2	0
9153	2	1	0	4	3	0	2	370	412	1	2	0
9154	12	6	0	4	0	0	3	290	169	2	1	1
9155	22	1	0	3	3	0	3	35	241	1	2	0
9156	18	1	0	1	3	0	0	370	33	1	1	0
9157	0	0	0	1	3	0	2	551	3	2	2	0
9158	3	0	0	3	3	0	2	414	322	1	2	0
9159	0	3	0	1	3	1	1	61	294	2	2	0
9160	13	0	0	2	0	0	1	478	241	1	2	0
9161	4	0	0	2	3	0	1	203	70	2	2	0
9162	6	2	0	4	2	0	2	419	186	2	2	0
9163	3	2	0	3	3	0	2	370	241	1	2	0
9164	0	4	0	1	3	0	0	444	84	2	2	0
9165	17	3	0	4	1	0	3	478	561	2	2	0
9166	16	2	0	2	0	0	0	554	46	3	2	0
9167	19	3	0	1	1	0	0	502	543	1	2	0
9168	0	3	0	1	3	0	2	419	632	2	2	0
9169	16	3	0	2	3	0	2	450	340	2	1	0
9170	0	5	0	2	3	0	3	450	401	1	2	0
9171	1	5	0	2	3	0	2	398	90	2	1	1
9172	15	1	0	4	0	0	3	125	41	2	2	0
9173	2	6	0	3	3	0	2	346	625	2	2	0
9174	0	1	0	3	3	0	2	310	341	2	2	0
9175	19	3	0	2	3	0	2	414	191	1	2	0
9176	19	6	1	3	1	0	0	230	304	2	2	0
9177	14	5	0	2	0	0	2	416	241	1	2	1
9178	5	1	0	1	3	0	3	551	50	2	2	0
9179	13	1	0	3	0	1	1	324	314	2	2	0
9180	22	6	1	2	3	0	2	52	543	2	2	0
9181	19	4	0	2	1	0	0	551	241	2	2	0
9182	15	3	0	3	0	0	0	416	241	2	2	0
9183	0	0	0	2	3	0	2	324	659	2	2	0
9184	0	2	0	1	3	0	0	530	294	2	2	0
9185	20	5	1	1	1	0	2	81	46	1	2	0
9186	15	0	0	4	3	0	2	296	50	3	2	0
9187	21	6	1	4	3	1	1	45	590	2	2	0
9188	3	1	0	1	3	0	2	159	584	2	1	1
9189	3	1	0	3	1	0	1	179	543	2	1	0
9190	0	1	0	2	0	0	0	302	55	2	2	0
9191	23	5	1	4	3	0	3	180	317	2	2	0
9192	18	0	0	3	1	0	3	478	43	2	2	0
9193	15	0	0	4	1	1	1	370	571	2	2	0
9194	8	2	0	4	2	0	2	81	318	2	2	0
9195	0	2	0	1	0	0	3	196	43	2	2	0
9196	14	1	0	1	3	0	1	218	487	2	2	0
9197	2	2	0	1	3	0	2	335	571	3	2	0
9198	3	1	0	3	3	0	2	548	252	2	2	0
9199	15	3	0	2	0	0	0	334	221	2	2	0
9200	2	4	0	1	2	0	2	125	543	2	2	0
9201	0	6	0	4	3	0	2	47	543	2	1	0
9202	1	1	0	1	3	0	2	37	43	2	2	0
9203	3	6	0	2	3	0	2	45	119	2	1	1
9204	1	2	0	2	3	0	1	328	543	1	2	0
9205	19	2	0	3	1	0	2	370	188	2	2	0
9206	18	1	0	1	3	0	0	391	240	3	1	0
9207	1	5	1	2	1	0	3	328	82	2	0	1
9208	18	1	0	3	3	0	0	328	553	3	1	1
9209	3	0	0	2	0	0	1	35	543	1	2	0
9210	2	1	0	1	3	0	0	218	214	2	2	0
9211	19	3	0	3	3	0	3	335	241	1	2	1
9212	2	0	0	2	3	0	3	406	43	2	2	0
9213	0	6	0	1	3	0	2	370	324	1	2	0
9214	5	4	0	4	3	1	0	271	571	1	2	0
9215	13	1	0	2	0	0	2	272	661	2	2	0
9216	21	0	0	1	3	0	3	253	284	3	2	0
9217	19	3	0	2	1	0	2	197	241	1	2	1
9218	23	4	0	2	3	0	2	196	232	2	1	1
9219	3	6	1	3	3	0	2	218	119	1	2	0
9220	0	5	1	3	3	0	0	174	57	2	2	0
9221	23	4	0	3	3	0	2	370	432	1	0	0
9222	1	2	0	1	3	0	0	370	543	1	2	0
9223	19	5	0	2	1	0	2	277	55	1	2	0
9224	12	3	0	2	0	0	2	186	294	2	2	0
9225	0	3	0	2	1	0	2	496	543	2	1	1
9226	1	6	0	4	3	0	2	37	666	1	2	0
